,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,2.07,8.21,-2.21,-24.1875,-38.0625,-4.75,0.0022222222222222222,0.25,0.59,62.0,7.0625,-97.1875,152174592.0,158367744.0,-124321792.0,-91455488.0,0.86,-1.44,-0.98,1.2,9.65,-1.22
1,10.736,10,2.15,8.12,-2.56,-24.1875,-38.0625,-4.75,-0.0022222222222222222,0.25333333333333335,0.6633333333333333,61.4375,7.4375,-97.1875,152616960.0,158089216.0,-124633088.0,-90783744.0,0.88,-1.52,-1.33,1.27,9.64,-1.22
2,19.339,8,2.24,8.1,-2.78,-24.1875,-38.0625,-4.75,-0.01,0.26222222222222225,0.76,60.875,7.8125,-97.1875,153092096.0,157745152.0,-125009920.0,-90030080.0,0.9,-1.53,-1.56,1.34,9.63,-1.22
3,27.583,8,2.37,8.13,-3.14,-24.1875,-38.0625,-4.75,0.0022222222222222222,0.27666666666666667,0.8777777777777778,60.25,8.3125,-97.1875,153632768.0,157351936.0,-125468672.0,-89194496.0,0.95,-1.48,-1.93,1.42,9.62,-1.21
4,37.578,9,2.49,8.3,-3.43,-24.1875,-38.0625,-4.75,0.02,0.30333333333333334,1.018888888888889,59.5,8.9375,-97.1875,154222592.0,156876800.0,-126009344.0,-88211456.0,0.97,-1.3,-2.21,1.52,9.61,-1.21
5,50.81,13,2.76,8.51,-3.99,-26.6875,-37.6875,-4.0,0.021111111111111112,0.3422222222222222,1.1755555555555555,58.625,9.5625,-97.1875,154943488.0,156385280.0,-126582784.0,-87015424.0,1.13,-1.07,-2.78,1.63,9.59,-1.21
6,58.391999999999996,7,2.86,8.73,-4.39,-26.6875,-37.6875,-4.0,0.013333333333333334,0.39,1.3433333333333333,57.625,10.3125,-97.125,155713536.0,155729920.0,-127303680.0,-85721088.0,1.1,-0.83,-3.18,1.76,9.57,-1.2
7,67.452,9,2.72,8.98,-4.56,-26.6875,-37.6875,-4.0,-0.02666666666666667,0.4444444444444444,1.5144444444444445,56.5625,11.1875,-97.125,156614656.0,154976256.0,-128073728.0,-84295680.0,0.81,-0.55,-3.37,1.9,9.54,-1.19
8,77.53999999999999,10,2.66,9.24,-4.75,-26.6875,-37.6875,-4.0,-0.10666666666666667,0.4866666666666667,1.6844444444444444,55.375,12.125,-97.0,157663232.0,154058752.0,-128909312.0,-82739200.0,0.59,-0.26,-3.57,2.06,9.51,-1.17
9,87.635,10,2.4,10.27,-5.33,-26.6875,-37.6875,-4.0,-0.19,0.5177777777777778,1.8511111111111112,54.0625,13.125,-96.875,158842880.0,152977408.0,-129794048.0,-81084416.0,0.16,0.79,-4.18,2.23,9.47,-1.14
