,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-2.69,9.22,2.75,-21.75,-44.375,-17.6875,0.28,0.41555555555555557,1.02,10.875,-12.5625,-75.5,210763776.0,163577856.0,21692416.0,-20168704.0,-0.54,-0.03,0.36,-2.14,9.26,2.39
1,8.565,8,-2.66,9.36,2.86,-21.75,-44.375,-17.6875,0.15,0.44555555555555554,1.0233333333333334,10.1875,-12.125,-75.625,210698240.0,163872768.0,21331968.0,-18808832.0,-0.59,0.07,0.48,-2.06,9.28,2.37
2,19.047,10,-2.7,9.46,2.78,-24.75,-42.875,-17.5625,0.03111111111111111,0.4766666666666667,1.008888888888889,9.4375,-11.625,-75.75,210714624.0,164052992.0,21020672.0,-17432576.0,-0.72,0.15,0.41,-1.98,9.3,2.36
3,26.8,7,-2.37,9.22,2.77,-24.75,-42.875,-17.5625,-0.10888888888888888,0.4955555555555556,0.9588888888888889,8.6875,-11.1875,-75.75,210829312.0,164069376.0,20774912.0,-16072704.0,-0.46,-0.09,0.41,-1.91,9.32,2.36
4,37.058,10,-1.84,8.54,2.71,-24.75,-42.875,-17.5625,-0.14666666666666667,0.4855555555555556,0.8755555555555555,8.0,-10.8125,-75.75,210960384.0,164052992.0,20594688.0,-14811136.0,0.0,-0.78,0.34,-1.84,9.33,2.36
5,47.068,10,-1.91,8.58,2.65,-24.75,-42.875,-17.5625,-0.12777777777777777,0.45,0.7611111111111111,7.375,-10.4375,-75.75,211058688.0,164020224.0,20463616.0,-13680640.0,-0.12,-0.76,0.28,-1.78,9.34,2.36
6,57.018,9,-2.0,8.72,2.66,-24.75,-42.875,-17.5625,-0.20444444444444446,0.4122222222222222,0.6366666666666667,6.875,-10.1875,-75.6875,211222528.0,163905536.0,20398080.0,-12697600.0,-0.26,-0.62,0.28,-1.73,9.35,2.38
7,68.423,11,-2.0,8.79,2.87,-28.5625,-43.25,-16.75,-0.36,0.35777777777777775,0.5133333333333333,6.375,-9.9375,-75.5625,211501056.0,163610624.0,20381696.0,-11862016.0,-0.3,-0.56,0.46,-1.7,9.35,2.4
8,76.471,8,-1.95,8.61,3.03,-28.5625,-43.25,-16.75,-0.5088888888888888,0.2833333333333333,0.3988888888888889,6.0,-9.8125,-75.3125,211894272.0,163151872.0,20381696.0,-11190272.0,-0.28,-0.72,0.58,-1.67,9.34,2.44
9,87.071,10,-1.89,8.63,2.95,-28.5625,-43.25,-16.75,-0.5788888888888889,0.17777777777777778,0.29888888888888887,5.75,-9.625,-75.0,212336640.0,162611200.0,20348928.0,-10698752.0,-0.24,-0.7,0.46,-1.65,9.33,2.49
10,97.071,10,-1.77,8.7,2.82,-28.5625,-43.25,-16.75,-0.6277777777777778,0.07555555555555556,0.2222222222222222,5.5625,-9.5625,-74.6875,212828160.0,162004992.0,20299776.0,-10354688.0,-0.14,-0.62,0.27,-1.63,9.32,2.55
11,108.00999999999999,10,-1.79,8.61,2.92,-28.5625,-43.25,-16.75,-0.6522222222222223,-0.0022222222222222222,0.16555555555555557,5.4375,-9.5,-74.25,213401600.0,161251328.0,20250624.0,-10174464.0,-0.16,-0.69,0.3,-1.62,9.31,2.61
12,119.071,11,-1.82,8.46,2.94,-30.6875,-42.0625,-17.0625,-0.6388888888888888,-0.07333333333333333,0.11222222222222222,5.375,-9.4375,-73.875,213975040.0,160514048.0,20185088.0,-10125312.0,-0.21,-0.82,0.26,-1.61,9.29,2.68
13,127.18499999999999,8,-1.8,8.41,2.92,-30.6875,-42.0625,-17.0625,-0.6022222222222222,-0.13333333333333333,0.058888888888888886,5.375,-9.4375,-73.5,214499328.0,159825920.0,20086784.0,-10158080.0,-0.19,-0.85,0.17,-1.61,9.27,2.74
14,136.80999999999997,9,-1.73,8.33,2.91,-30.6875,-42.0625,-17.0625,-0.5966666666666667,-0.16666666666666666,0.0022222222222222222,5.4375,-9.4375,-73.125,214958080.0,159203328.0,19955712.0,-10223616.0,-0.12,-0.92,0.11,-1.61,9.25,2.79
15,146.748,9,-1.69,8.34,2.75,-30.6875,-42.0625,-17.0625,-0.6188888888888889,-0.1922222222222222,-0.05,5.5,-9.4375,-72.8125,215449600.0,158547968.0,19824640.0,-10371072.0,-0.09,-0.9,-0.1,-1.6,9.24,2.85
16,156.779,10,-1.68,8.35,2.63,-30.6875,-42.0625,-17.0625,-0.6544444444444445,-0.20555555555555555,-0.08666666666666667,5.5625,-9.4375,-72.4375,215957504.0,157859840.0,19709952.0,-10551296.0,-0.06,-0.86,-0.28,-1.61,9.22,2.91
17,169.33599999999998,12,-1.78,8.33,2.6,-30.5625,-42.5625,-17.0625,-0.6611111111111111,-0.21666666666666667,-0.09333333333333334,5.625,-9.4375,-72.0,216465408.0,157155328.0,19578880.0,-10747904.0,-0.17,-0.87,-0.37,-1.61,9.2,2.97
18,176.965,7,-2.0,8.23,2.53,-30.5625,-42.5625,-17.0625,-0.6266666666666667,-0.24666666666666667,-0.08666666666666667,5.75,-9.4375,-71.6875,216956928.0,156499968.0,19431424.0,-10960896.0,-0.38,-0.94,-0.5,-1.61,9.18,3.03
19,186.773,9,-1.99,8.24,2.46,-30.5625,-42.5625,-17.0625,-0.5744444444444444,-0.2722222222222222,-0.06555555555555556,5.875,-9.4375,-71.3125,217399296.0,155877376.0,19234816.0,-11173888.0,-0.38,-0.92,-0.62,-1.61,9.16,3.09
20,196.836,10,-2.01,8.24,2.5,-30.5625,-42.5625,-17.0625,-0.5588888888888889,-0.30777777777777776,-0.03777777777777778,5.9375,-9.375,-71.0,217841664.0,155287552.0,18972672.0,-11403264.0,-0.4,-0.9,-0.64,-1.6,9.14,3.14
21,206.74699999999999,9,-2.52,8.19,2.61,-30.5625,-42.5625,-17.0625,-0.5588888888888889,-0.3411111111111111,0.0044444444444444444,6.0625,-9.3125,-70.6875,218284032.0,154681344.0,18644992.0,-11599872.0,-0.92,-0.93,-0.58,-1.59,9.13,3.19
22,218.411,11,-2.79,8.4,2.65,-30.75,-42.5625,-17.875,-0.5422222222222223,-0.37,0.05333333333333334,6.125,-9.25,-70.3125,218710016.0,154107904.0,18251776.0,-11763712.0,-1.21,-0.71,-0.59,-1.58,9.11,3.25
23,226.14600000000002,7,-2.99,8.56,2.65,-30.75,-42.5625,-17.875,-0.5322222222222223,-0.39111111111111113,0.12555555555555556,6.1875,-9.125,-70.0,219152384.0,153534464.0,17776640.0,-11878400.0,-1.44,-0.53,-0.64,-1.55,9.1,3.3
24,236.71200000000002,10,-3.12,8.76,2.75,-30.75,-42.5625,-17.875,-0.5455555555555556,-0.4077777777777778,0.2088888888888889,6.1875,-8.9375,-69.6875,219594752.0,152961024.0,17235968.0,-11911168.0,-1.6,-0.31,-0.59,-1.52,9.08,3.35
25,246.806,10,-3.37,9.28,2.78,-30.75,-42.5625,-17.875,-0.5822222222222222,-0.4211111111111111,0.2911111111111111,6.125,-8.6875,-69.375,220069888.0,152354816.0,16613376.0,-11862016.0,-1.88,0.21,-0.62,-1.48,9.07,3.41
26,256.789,9,-3.47,9.47,2.97,-30.75,-42.5625,-17.875,-0.69,-0.43777777777777777,0.3611111111111111,6.0625,-8.4375,-68.9375,220610560.0,151633920.0,15925248.0,-11747328.0,-2.02,0.42,-0.5,-1.44,9.05,3.47
27,268.327,11,-3.61,9.72,3.05,-30.6875,-42.5625,-19.0625,-0.8522222222222222,-0.4577777777777778,0.4022222222222222,5.9375,-8.125,-68.4375,221282304.0,150749184.0,15204352.0,-11599872.0,-2.21,0.69,-0.49,-1.39,9.03,3.55
28,276.118,7,-4.39,9.77,3.12,-30.6875,-42.5625,-19.0625,-1.0522222222222222,-0.48,0.41555555555555557,5.875,-7.8125,-67.875,222085120.0,149635072.0,14467072.0,-11419648.0,-3.05,0.77,-0.52,-1.33,9.0,3.65
