,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-0.29,9.35,2.32,-20.5,-39.25,-19.25,-0.07555555555555556,-0.08444444444444445,0.03777777777777778,72.4375,-2.625,-75.5625,171098112.0,137248768.0,-90718208.0,-125353984.0,0.16,-0.13,-0.11,-0.45,9.48,2.43
1,13.019,13,-0.29,9.35,2.29,-20.5,-39.25,-19.25,-0.07777777777777778,-0.09,0.034444444444444444,72.4375,-2.625,-75.5,171130880.0,137117696.0,-90767360.0,-125419520.0,0.15,-0.13,-0.14,-0.45,9.48,2.44
2,23.061,10,-0.32,9.32,2.28,-20.5,-39.25,-19.25,-0.07,-0.09,0.028888888888888888,72.4375,-2.5625,-75.4375,171163648.0,136986624.0,-90816512.0,-125485056.0,0.12,-0.16,-0.17,-0.44,9.48,2.45
3,36.282000000000004,13,-0.34,9.27,2.29,-21.5625,-38.875,-19.25,-0.058888888888888886,-0.09111111111111111,0.025555555555555557,72.4375,-2.5625,-75.4375,171212800.0,136904704.0,-90832896.0,-125501440.0,0.1,-0.2,-0.15,-0.44,9.48,2.45
4,43.204,6,-0.29,9.27,2.31,-21.5625,-38.875,-19.25,-0.043333333333333335,-0.09777777777777778,0.023333333333333334,72.5,-2.5625,-75.375,171212800.0,136790016.0,-90898432.0,-125566976.0,0.14,-0.2,-0.14,-0.43,9.48,2.46
5,53.051,9,-0.28,9.29,2.31,-21.5625,-38.875,-19.25,-0.035555555555555556,-0.10555555555555556,0.025555555555555557,72.5,-2.5,-75.375,171196416.0,136691712.0,-90980352.0,-125632512.0,0.15,-0.18,-0.14,-0.43,9.48,2.46
6,63.034000000000006,9,-0.28,9.34,2.32,-21.5625,-38.875,-19.25,-0.03777777777777778,-0.11777777777777777,0.03222222222222222,72.5625,-2.5,-75.375,171196416.0,136577024.0,-91078656.0,-125698048.0,0.14,-0.13,-0.14,-0.42,9.48,2.47
7,73.103,10,-0.21,9.4,2.32,-21.5625,-38.875,-19.25,-0.05444444444444444,-0.13555555555555557,0.043333333333333335,72.5625,-2.4375,-75.3125,171196416.0,136429568.0,-91193344.0,-125779968.0,0.21,-0.07,-0.15,-0.42,9.47,2.47
8,86.36,13,-0.15,9.43,2.29,-23.0625,-38.5625,-19.25,-0.0811111111111111,-0.14666666666666667,0.05555555555555555,72.625,-2.375,-75.3125,171229184.0,136249344.0,-91308032.0,-125845504.0,0.25,-0.04,-0.18,-0.41,9.47,2.48
9,93.918,7,-0.09,9.44,2.22,-23.0625,-38.5625,-19.25,-0.10666666666666667,-0.15,0.06555555555555556,72.625,-2.3125,-75.25,171261952.0,136052736.0,-91455488.0,-125911040.0,0.3,-0.03,-0.26,-0.39,9.47,2.49
10,102.989,9,-0.06,9.48,2.13,-23.0625,-38.5625,-19.25,-0.12777777777777777,-0.15333333333333332,0.07777777777777778,72.625,-2.1875,-75.1875,171327488.0,135839744.0,-91602944.0,-125960192.0,0.32,0.0,-0.36,-0.38,9.47,2.5
11,113.396,10,-0.03,9.41,2.08,-23.0625,-38.5625,-19.25,-0.13555555555555557,-0.13666666666666666,0.08333333333333333,72.625,-2.125,-75.125,171393024.0,135626752.0,-91766784.0,-125976576.0,0.33,-0.05,-0.42,-0.36,9.47,2.5
12,123.413,10,-0.03,9.38,2.06,-23.0625,-38.5625,-19.25,-0.14222222222222222,-0.1288888888888889,0.08222222222222222,72.5625,-2.0625,-75.0625,171458560.0,135413760.0,-91914240.0,-125992960.0,0.31,-0.08,-0.44,-0.35,9.47,2.51
