,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,0.04,9.74,-1.03,-22.25,-39.0625,-2.6875,-0.034444444444444444,-0.02,0.02,74.625,-0.5,-96.1875,142508032.0,159989760.0,-119717888.0,-108707840.0,0.13,0.0,0.02,-0.08,9.74,-1.06
1,14.6,14,0.02,9.69,-1.0,-21.5,-39.5,-4.75,-0.04,-0.03111111111111111,0.017777777777777778,74.625,-0.5,-96.1875,142540800.0,159940608.0,-119734272.0,-108740608.0,0.11,-0.05,0.04,-0.08,9.74,-1.05
2,22.74,8,0.01,9.65,-1.02,-21.5,-39.5,-4.75,-0.052222222222222225,-0.04111111111111111,0.01,74.6875,-0.5,-96.125,142557184.0,159875072.0,-119750656.0,-108789760.0,0.1,-0.09,0.03,-0.08,9.74,-1.05
3,33.842,11,0.06,9.64,-1.06,-21.5,-39.5,-4.75,-0.058888888888888886,-0.05333333333333334,0.005555555555555556,74.6875,-0.5,-96.125,142573568.0,159809536.0,-119750656.0,-108871680.0,0.14,-0.1,-0.01,-0.08,9.75,-1.04
4,43.314,9,0.05,9.64,-1.06,-21.5,-39.5,-4.75,-0.058888888888888886,-0.058888888888888886,0.006666666666666667,74.75,-0.5,-96.0625,142589952.0,159727616.0,-119767040.0,-108937216.0,0.14,-0.1,-0.02,-0.08,9.75,-1.04
5,53.376,10,0.06,9.62,-1.07,-21.5,-39.5,-4.75,-0.06333333333333334,-0.05555555555555555,0.011111111111111112,74.75,-0.5,-96.0625,142622720.0,159645696.0,-119783424.0,-109002752.0,0.15,-0.12,-0.03,-0.08,9.75,-1.03
6,65.375,11,0.02,9.67,-1.12,-22.5625,-39.875,-2.6875,-0.056666666666666664,-0.052222222222222225,0.02,74.75,-0.4375,-96.0,142639104.0,159563776.0,-119816192.0,-109051904.0,0.1,-0.07,-0.09,-0.08,9.75,-1.03
7,72.934,7,0.03,9.66,-1.09,-22.5625,-39.875,-2.6875,-0.06222222222222222,-0.042222222222222223,0.03111111111111111,74.75,-0.4375,-96.0,142671872.0,159481856.0,-119848960.0,-109084672.0,0.11,-0.09,-0.06,-0.08,9.75,-1.02
8,83.089,10,0.02,9.67,-1.08,-22.5625,-39.875,-2.6875,-0.08222222222222222,-0.043333333333333335,0.03111111111111111,74.75,-0.4375,-95.9375,142737408.0,159383552.0,-119865344.0,-109150208.0,0.1,-0.07,-0.06,-0.07,9.75,-1.01
9,93.35799999999999,10,-0.02,9.72,-1.04,-22.5625,-39.875,-2.6875,-0.10555555555555556,-0.04,0.028888888888888888,74.8125,-0.4375,-95.875,142802944.0,159285248.0,-119865344.0,-109215744.0,0.04,-0.03,-0.03,-0.07,9.75,-1.0
10,103.95,10,-0.02,9.72,-1.03,-22.5625,-39.875,-2.6875,-0.13555555555555557,-0.04777777777777778,0.023333333333333334,74.8125,-0.375,-95.8125,142901248.0,159154176.0,-119848960.0,-109314048.0,0.05,-0.03,-0.03,-0.07,9.75,-0.99
11,116.497,12,-0.01,9.62,-1.07,-22.5625,-40.1875,-4.0,-0.1811111111111111,-0.056666666666666664,0.02,74.5625,-0.375,-95.6875,143261696.0,159252480.0,-119439360.0,-109101056.0,0.06,-0.12,-0.09,-0.07,9.75,-0.98
12,124.75,8,0.0,9.55,-1.07,-22.5625,-40.1875,-4.0,-0.21555555555555556,-0.06111111111111111,0.01888888888888889,74.5625,-0.375,-95.5625,143392768.0,159072256.0,-119390208.0,-109264896.0,0.06,-0.2,-0.11,-0.07,9.75,-0.96
13,132.28400000000002,7,0.0,9.51,-1.15,-22.5625,-40.1875,-4.0,-0.23,-0.07,0.02,74.625,-0.375,-95.5,143540224.0,158875648.0,-119341056.0,-109428736.0,0.06,-0.24,-0.21,-0.06,9.76,-0.94
14,143.47099999999998,11,0.01,9.49,-1.2,-22.5625,-40.1875,-4.0,-0.22777777777777777,-0.0811111111111111,0.025555555555555557,74.625,-0.375,-95.375,143654912.0,158662656.0,-119308288.0,-109576192.0,0.08,-0.26,-0.27,-0.06,9.76,-0.92
15,153.07100000000003,9,-0.06,9.59,-1.14,-22.5625,-40.1875,-4.0,-0.23444444444444446,-0.08666666666666667,0.03,74.6875,-0.375,-95.25,143785984.0,158466048.0,-119291904.0,-109740032.0,0.0,-0.17,-0.24,-0.06,9.76,-0.9
16,166.36,13,-0.02,9.6,-1.19,-24.0625,-39.5,-4.375,-0.24,-0.09666666666666666,0.034444444444444444,74.5625,-0.3125,-95.125,144064512.0,158416896.0,-119046144.0,-109707264.0,0.03,-0.15,-0.31,-0.06,9.76,-0.88
17,173.936,7,-0.04,9.6,-1.14,-24.0625,-39.5,-4.375,-0.28,-0.10333333333333333,0.035555555555555556,74.5625,-0.3125,-95.0,144211968.0,158171136.0,-119013376.0,-109903872.0,0.01,-0.16,-0.28,-0.05,9.76,-0.85
18,182.484,8,-0.12,9.66,-1.19,-24.0625,-39.5,-4.375,-0.34,-0.1111111111111111,0.03222222222222222,74.625,-0.3125,-94.8125,144392192.0,157892608.0,-118964224.0,-110133248.0,-0.06,-0.11,-0.36,-0.05,9.77,-0.83
19,193.248,10,-0.18,9.7,-1.32,-24.0625,-39.5,-4.375,-0.41555555555555557,-0.1288888888888889,0.03111111111111111,74.6875,-0.3125,-94.625,144588800.0,157564928.0,-118882304.0,-110411776.0,-0.13,-0.06,-0.52,-0.05,9.77,-0.79
