,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-2.39,-1.03,9.43,22.1875,-2.0625,6.1875,0.03888888888888889,-0.03333333333333333,-0.08888888888888889,346.625,-15.75,6.8125,263618560.0,-19742720.0,34914304.0,30834688.0,0.27,0.08,0.06,-2.67,-1.12,9.36
1,88.431,88,-2.44,-1.08,9.45,17.75,-2.0625,9.0625,0.03333333333333333,-0.013333333333333334,-0.11777777777777777,346.6875,-15.75,6.8125,263651328.0,-19709952.0,34865152.0,30687232.0,0.22,0.04,0.08,-2.66,-1.12,9.36
2,96.418,7,-2.49,-1.1,9.56,17.75,-2.0625,9.0625,0.034444444444444444,0.011111111111111112,-0.14555555555555555,346.75,-15.75,6.8125,263684096.0,-19677184.0,34848768.0,30490624.0,0.17,0.02,0.19,-2.66,-1.12,9.37
3,105.50099999999999,9,-2.59,-1.15,9.62,17.75,-2.0625,9.0625,0.03777777777777778,0.042222222222222223,-0.16,346.875,-15.75,6.8125,263700480.0,-19660800.0,34881536.0,30277632.0,0.06,-0.02,0.25,-2.66,-1.12,9.37
4,113.46000000000001,7,-2.56,-1.24,9.56,17.75,-2.0625,9.0625,0.04,0.09,-0.16777777777777778,346.9375,-15.75,6.8125,263716864.0,-19660800.0,34979840.0,30048256.0,0.1,-0.12,0.19,-2.67,-1.12,9.36
5,122.757,9,-2.48,-1.47,9.63,17.75,-2.0625,9.0625,0.035555555555555556,0.14555555555555555,-0.16777777777777778,347.0625,-15.8125,6.8125,263716864.0,-19660800.0,35143680.0,29818880.0,0.19,-0.34,0.26,-2.68,-1.12,9.36
6,134.4,11,-2.41,-1.48,9.71,18.6875,-2.75,9.75,0.028888888888888888,0.20333333333333334,-0.1622222222222222,347.1875,-15.9375,6.8125,263700480.0,-19677184.0,35389440.0,29589504.0,0.28,-0.36,0.35,-2.69,-1.12,9.36
7,141.62800000000001,7,-2.48,-1.42,9.84,18.6875,-2.75,9.75,0.016666666666666666,0.27,-0.14777777777777779,347.25,-16.0625,6.875,263684096.0,-19726336.0,35717120.0,29376512.0,0.23,-0.29,0.49,-2.72,-1.12,9.35
8,152.699,11,-2.62,-1.58,9.71,18.6875,-2.75,9.75,0.03111111111111111,0.34444444444444444,-0.12777777777777777,347.3125,-16.25,6.875,263651328.0,-19759104.0,36143104.0,29179904.0,0.12,-0.45,0.36,-2.75,-1.13,9.34
9,162.751,10,-2.56,-1.21,9.91,18.6875,-2.75,9.75,0.10222222222222223,0.4255555555555556,-0.1,347.4375,-16.5,6.8125,263602176.0,-19693568.0,36683776.0,28999680.0,0.22,-0.09,0.57,-2.78,-1.12,9.33
