,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-0.57,-6.12,8.19,-5.25,-2.875,-48.1875,-0.18888888888888888,0.015555555555555555,-0.10444444444444445,148.75,-0.125,40.875,67682304.0,-24788992.0,90456064.0,-242237440.0,-0.53,0.29,0.78,-0.03,-6.42,7.41
1,102.21600000000001,102,-0.55,-6.26,8.35,-5.25,-2.875,-48.1875,-0.18666666666666668,-0.005555555555555556,-0.12666666666666668,148.8125,-0.125,41.0,67502080.0,-24903680.0,90652672.0,-242204672.0,-0.53,0.17,0.95,-0.02,-6.43,7.4
2,111.844,9,-0.56,-6.14,8.19,-5.25,-2.875,-48.1875,-0.19111111111111112,-0.02,-0.13444444444444445,148.875,-0.0625,41.0625,67338240.0,-25051136.0,90849280.0,-242155520.0,-0.55,0.3,0.8,-0.01,-6.44,7.38
3,124.409,12,-0.58,-6.16,8.05,-6.0,-3.5625,-47.375,-0.18,-0.034444444444444444,-0.14222222222222222,148.9375,-0.0625,41.0625,67272704.0,-24952832.0,90832896.0,-242188288.0,-0.56,0.28,0.65,-0.01,-6.44,7.39
4,131.928,7,-0.55,-6.0,7.94,-6.0,-3.5625,-47.375,-0.1711111111111111,-0.03666666666666667,-0.14,148.9375,-0.125,41.0625,67207168.0,-24838144.0,90816512.0,-242237440.0,-0.53,0.43,0.55,-0.02,-6.44,7.39
5,141.51,9,-0.57,-5.97,7.81,-6.0,-3.5625,-47.375,-0.15666666666666668,-0.034444444444444444,-0.13111111111111112,149.0,-0.0625,41.125,67043328.0,-24985600.0,90963968.0,-242204672.0,-0.56,0.47,0.42,-0.01,-6.45,7.38
6,151.847,10,-0.55,-5.79,7.67,-6.0,-3.5625,-47.375,-0.13555555555555557,-0.021111111111111112,-0.1111111111111111,149.0625,0.0,41.1875,66912256.0,-25116672.0,91111424.0,-242171904.0,-0.55,0.67,0.3,0.0,-6.46,7.37
7,161.8,9,-0.48,-5.62,7.62,-6.0,-3.5625,-47.375,-0.1111111111111111,0.0,-0.08444444444444445,149.125,0.0,41.25,66797568.0,-25182208.0,91226112.0,-242155520.0,-0.49,0.84,0.26,0.0,-6.47,7.36
8,173.819,12,-0.47,-5.59,7.67,-6.375,-2.0625,-48.1875,-0.08222222222222222,0.03222222222222222,-0.056666666666666664,149.1875,0.0,41.3125,66699264.0,-25198592.0,91324416.0,-242139136.0,-0.47,0.88,0.3,0.0,-6.47,7.36
9,180.868,7,-0.42,-5.6,7.65,-6.375,-2.0625,-48.1875,-0.057777777777777775,0.06222222222222222,-0.021111111111111112,149.1875,0.0,41.3125,66650112.0,-25149440.0,91406336.0,-242139136.0,-0.42,0.87,0.29,0.0,-6.48,7.36
10,191.698,10,-0.36,-5.64,7.61,-6.375,-2.0625,-48.1875,-0.03333333333333333,0.09666666666666666,0.011111111111111112,149.1875,0.0,41.375,66617344.0,-25051136.0,91471872.0,-242122752.0,-0.35,0.83,0.26,0.0,-6.48,7.35
11,201.775,10,-0.32,-5.69,7.65,-6.375,-2.0625,-48.1875,-0.01,0.13444444444444445,0.04111111111111111,149.1875,-0.0625,41.375,66600960.0,-24870912.0,91521024.0,-242122752.0,-0.3,0.78,0.29,-0.02,-6.48,7.35
12,211.756,9,-0.3,-5.76,7.66,-6.375,-2.0625,-48.1875,0.008888888888888889,0.1688888888888889,0.06555555555555556,149.1875,-0.1875,41.375,66600960.0,-24641536.0,91586560.0,-242122752.0,-0.27,0.71,0.3,-0.03,-6.48,7.35
13,224.389,12,-0.26,-5.93,7.64,-7.5,-2.0625,-48.1875,0.01888888888888889,0.2011111111111111,0.08222222222222222,149.1875,-0.3125,41.25,66666496.0,-24215552.0,91422720.0,-242204672.0,-0.2,0.53,0.27,-0.06,-6.46,7.37
14,232.234,7,-0.26,-5.91,7.63,-7.5,-2.0625,-48.1875,0.03,0.23666666666666666,0.09777777777777778,149.1875,-0.5,41.125,66732032.0,-23773184.0,91308032.0,-242286592.0,-0.17,0.54,0.25,-0.09,-6.45,7.38
15,243.244,11,-0.21,-5.88,7.6,-7.5,-2.0625,-48.1875,0.044444444444444446,0.2733333333333333,0.10777777777777778,149.1875,-0.6875,41.0,66781184.0,-23314432.0,91193344.0,-242352128.0,-0.09,0.55,0.21,-0.11,-6.43,7.39
16,252.76399999999998,9,-0.2,-5.79,7.56,-7.5,-2.0625,-48.1875,0.05555555555555555,0.30777777777777776,0.11222222222222222,149.1875,-0.8125,40.9375,66797568.0,-22839296.0,91095040.0,-242434048.0,-0.05,0.63,0.16,-0.14,-6.42,7.4
