,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-4.95,-8.06,2.43,-25.0625,-15.75,10.375,0.011111111111111112,-0.0033333333333333335,0.0077777777777777776,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.0,0.05,0.04,-4.95,-8.12,2.39
1,12.621,12,-4.99,-8.06,2.5,-24.6875,-16.5625,12.6875,0.01,-0.0011111111111111111,0.0022222222222222222,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,-0.04,0.05,0.11,-4.95,-8.12,2.39
2,20.992,8,-5.01,-8.12,2.51,-24.6875,-16.5625,12.6875,0.0011111111111111111,-0.0044444444444444444,0.0011111111111111111,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,-0.06,0.0,0.12,-4.95,-8.12,2.39
3,30.373,9,-4.94,-8.18,2.48,-24.6875,-16.5625,12.6875,-0.0022222222222222222,0.0,-0.006666666666666667,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.0,-0.06,0.09,-4.95,-8.12,2.39
4,40.687,10,-4.9,-8.18,2.45,-24.6875,-16.5625,12.6875,-0.0044444444444444444,-0.0044444444444444444,-0.0033333333333333335,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.04,-0.06,0.06,-4.95,-8.12,2.39
5,50.448,9,-4.88,-8.19,2.41,-24.6875,-16.5625,12.6875,-0.0033333333333333335,-0.0022222222222222222,-0.0044444444444444444,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.06,-0.07,0.02,-4.95,-8.12,2.39
6,62.87,12,-4.83,-8.13,2.43,-26.1875,-17.25,13.1875,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.11,-0.01,0.04,-4.95,-8.12,2.39
7,71.565,8,-4.84,-8.09,2.4,-26.1875,-17.25,13.1875,0.005555555555555556,-0.0011111111111111111,0.0011111111111111111,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.1,0.02,0.01,-4.95,-8.12,2.39
8,80.31,8,-4.89,-8.03,2.46,-26.1875,-17.25,13.1875,0.0044444444444444444,0.0,0.0011111111111111111,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.05,0.08,0.07,-4.95,-8.12,2.39
9,90.432,10,-4.9,-8.04,2.46,-26.1875,-17.25,13.1875,0.0,-0.0033333333333333335,0.0011111111111111111,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.04,0.07,0.07,-4.95,-8.12,2.39
10,100.68599999999999,10,-4.91,-8.09,2.5,-26.1875,-17.25,13.1875,-0.0022222222222222222,0.0,-0.0011111111111111111,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.03,0.03,0.11,-4.95,-8.12,2.39
11,112.596,11,-4.89,-8.09,2.5,-24.0,-17.25,12.6875,-0.0077777777777777776,0.0,-0.0022222222222222222,0.25,-30.3125,73.5625,211697664.0,-140738560.0,86245376.0,-491520.0,0.05,0.03,0.11,-4.95,-8.12,2.39
12,120.693,8,-4.9,-8.16,2.48,-24.0,-17.25,12.6875,-0.011111111111111112,-0.0033333333333333335,-0.0044444444444444444,0.25,-30.3125,73.5625,211681280.0,-140738560.0,86245376.0,-491520.0,0.04,-0.04,0.09,-4.95,-8.12,2.39
