,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-0.18,7.74,6.09,6.1875,-19.1875,-42.75,-0.05333333333333334,0.014444444444444444,0.08777777777777777,346.75,0.125,-52.5625,239042560.0,118194176.0,13336576.0,27688960.0,-0.2,-0.04,0.13,0.02,7.79,5.95
1,15.663,15,-0.19,7.72,6.01,6.1875,-19.1875,-42.75,-0.058888888888888886,0.016666666666666666,0.09333333333333334,346.6875,0.125,-52.5625,239075328.0,118112256.0,13320192.0,27803648.0,-0.21,-0.06,0.05,0.02,7.78,5.96
2,26.110000000000003,10,-0.27,7.72,6.04,6.1875,-19.1875,-42.75,-0.051111111111111114,0.022222222222222223,0.09555555555555556,346.625,0.125,-52.5,239091712.0,118046720.0,13303808.0,27918336.0,-0.3,-0.05,0.08,0.03,7.78,5.96
3,36.187,10,-0.3,7.71,6.06,6.1875,-19.1875,-42.75,-0.04111111111111111,0.028888888888888888,0.09777777777777778,346.625,0.1875,-52.5,239108096.0,117981184.0,13320192.0,28016640.0,-0.33,-0.06,0.09,0.03,7.78,5.96
4,47.646,11,-0.34,7.74,6.06,6.1875,-18.75,-43.1875,-0.014444444444444444,0.03888888888888889,0.09222222222222222,346.5625,0.1875,-52.4375,239108096.0,117948416.0,13352960.0,28131328.0,-0.37,-0.03,0.09,0.03,7.77,5.97
5,55.713,8,-0.39,7.82,6.11,6.1875,-18.75,-43.1875,0.0011111111111111111,0.05555555555555555,0.08777777777777777,346.5,0.1875,-52.4375,239108096.0,117932032.0,13434880.0,28229632.0,-0.42,0.04,0.14,0.03,7.77,5.97
6,66.70700000000001,10,-0.39,7.82,6.11,6.1875,-18.75,-43.1875,0.011111111111111112,0.07,0.08222222222222222,346.4375,0.125,-52.4375,239091712.0,117915648.0,13533184.0,28327936.0,-0.42,0.04,0.14,0.02,7.77,5.97
7,76.114,9,-0.4,7.82,6.13,6.1875,-18.75,-43.1875,0.0077777777777777776,0.09,0.07444444444444444,346.375,0.125,-52.4375,239091712.0,117882880.0,13664256.0,28442624.0,-0.43,0.04,0.15,0.02,7.77,5.97
8,86.748,10,-0.4,7.83,6.13,6.1875,-18.75,-43.1875,-0.005555555555555556,0.10666666666666667,0.06888888888888889,346.375,0.0625,-52.4375,239091712.0,117850112.0,13811712.0,28540928.0,-0.41,0.05,0.16,0.01,7.77,5.97
9,98.302,11,-0.46,7.82,6.14,4.6875,-19.875,-40.375,-0.027777777777777776,0.13555555555555557,0.06666666666666667,346.3125,0.0,-52.4375,239108096.0,117768192.0,14008320.0,28655616.0,-0.47,0.05,0.16,0.0,7.77,5.97
10,105.85799999999999,7,-0.51,7.85,6.08,4.6875,-19.875,-40.375,-0.052222222222222225,0.17,0.06777777777777778,346.25,0.0,-52.375,239124480.0,117669888.0,14237696.0,28786688.0,-0.5,0.08,0.1,0.0,7.77,5.98
11,115.996,10,-0.6,7.82,6.09,4.6875,-19.875,-40.375,-0.07666666666666666,0.2011111111111111,0.07666666666666666,346.1875,-0.0625,-52.3125,239157248.0,117538816.0,14516224.0,28950528.0,-0.58,0.06,0.1,-0.01,7.76,5.98
12,125.44,9,-0.79,7.79,6.15,4.6875,-19.875,-40.375,-0.10333333333333333,0.23555555555555555,0.08888888888888889,346.0625,-0.125,-52.25,239173632.0,117391360.0,14712832.0,29196288.0,-0.77,0.03,0.15,-0.02,7.75,5.99
13,135.422,9,-0.88,7.78,6.15,4.6875,-19.875,-40.375,-0.11888888888888889,0.27111111111111114,0.10222222222222223,345.9375,-0.1875,-52.1875,239206400.0,117227520.0,14942208.0,29458432.0,-0.84,0.02,0.14,-0.03,7.75,6.0
14,147.377,11,-0.99,7.8,6.2,6.1875,-19.1875,-41.5625,-0.13,0.31,0.11,345.75,-0.1875,-52.125,239255552.0,117047296.0,15220736.0,29769728.0,-0.95,0.05,0.18,-0.04,7.74,6.01
15,154.331,6,-1.07,7.79,6.25,6.1875,-19.1875,-41.5625,-0.14444444444444443,0.3466666666666667,0.11888888888888889,345.625,-0.3125,-52.0625,239288320.0,116834304.0,15532032.0,30113792.0,-1.01,0.05,0.22,-0.05,7.73,6.02
16,165.38,11,-1.24,7.74,6.3,6.1875,-19.1875,-41.5625,-0.15777777777777777,0.38,0.1288888888888889,345.4375,-0.375,-52.0,239321088.0,116621312.0,15859712.0,30490624.0,-1.17,0.01,0.27,-0.06,7.72,6.03
17,175.424,10,-1.33,7.71,6.33,6.1875,-19.1875,-41.5625,-0.17333333333333334,0.4077777777777778,0.14333333333333334,345.25,-0.4375,-51.875,239370240.0,116375552.0,16220160.0,30883840.0,-1.25,0.0,0.28,-0.07,7.71,6.04
18,185.378,9,-1.38,7.67,6.36,6.1875,-19.1875,-41.5625,-0.18555555555555556,0.4444444444444444,0.16444444444444445,345.0625,-0.5,-51.8125,239419392.0,116097024.0,16613376.0,31326208.0,-1.29,-0.03,0.29,-0.09,7.7,6.06
19,198.854,13,-1.47,7.64,6.37,6.1875,-19.1875,-41.1875,-0.1988888888888889,0.49444444444444446,0.18888888888888888,344.75,-0.625,-51.6875,239435776.0,115802112.0,17088512.0,31948800.0,-1.36,-0.05,0.29,-0.1,7.69,6.07
20,206.80399999999997,7,-1.67,7.58,6.38,6.1875,-19.1875,-41.1875,-0.20555555555555555,0.5511111111111111,0.2222222222222222,344.5,-0.6875,-51.5625,239468544.0,115507200.0,17563648.0,32522240.0,-1.55,-0.09,0.29,-0.12,7.68,6.09
21,214.894,8,-1.74,7.59,6.36,6.1875,-19.1875,-41.1875,-0.2011111111111111,0.6266666666666667,0.25666666666666665,344.1875,-0.8125,-51.4375,239501312.0,115195904.0,18104320.0,33177600.0,-1.6,-0.07,0.26,-0.14,7.67,6.1
22,225.468,10,-1.81,7.61,6.45,6.1875,-19.1875,-41.1875,-0.17444444444444446,0.7033333333333334,0.29444444444444445,343.875,-0.875,-51.375,239484928.0,114917376.0,18726912.0,33914880.0,-1.66,-0.04,0.34,-0.15,7.66,6.11
23,235.51,10,-2.01,7.59,6.52,6.1875,-19.1875,-41.1875,-0.1511111111111111,0.7933333333333333,0.3388888888888889,343.4375,-1.0,-51.3125,239435776.0,114655232.0,19415040.0,34750464.0,-1.83,-0.06,0.39,-0.18,7.65,6.12
24,248.894,13,-2.12,7.58,6.55,5.375,-18.375,-41.5625,-0.11333333333333333,0.8855555555555555,0.39222222222222225,343.0625,-1.1875,-51.25,239370240.0,114425856.0,20103168.0,35520512.0,-1.91,-0.06,0.42,-0.2,7.64,6.13
25,256.12,7,-2.19,7.64,6.63,5.375,-18.375,-41.5625,-0.04666666666666667,0.9855555555555555,0.44333333333333336,342.5625,-1.3125,-51.25,239222784.0,114245632.0,20987904.0,36552704.0,-1.96,0.0,0.49,-0.22,7.64,6.13
26,265.952,9,-2.23,7.71,6.62,5.375,-18.375,-41.5625,0.04111111111111111,1.0911111111111111,0.5088888888888888,342.0,-1.4375,-51.25,239009792.0,114147328.0,21954560.0,37732352.0,-1.97,0.05,0.49,-0.25,7.65,6.12
27,275.445,9,-2.41,7.94,6.77,5.375,-18.375,-41.5625,0.13333333333333333,1.2044444444444444,0.57,341.375,-1.625,-51.375,238698496.0,114147328.0,23035904.0,39010304.0,-2.12,0.28,0.65,-0.28,7.66,6.11
28,285.541,10,-2.56,8.05,6.78,5.375,-18.375,-41.5625,0.2011111111111111,1.3277777777777777,0.6366666666666667,340.6875,-1.8125,-51.5,238321664.0,114196480.0,24231936.0,40435712.0,-2.24,0.38,0.69,-0.31,7.67,6.09
29,298.88100000000003,13,-2.78,8.16,6.88,8.375,-18.375,-40.0,0.2822222222222222,1.4633333333333334,0.6966666666666667,339.8125,-2.0,-51.6875,237797376.0,114278400.0,25722880.0,42303488.0,-2.43,0.47,0.81,-0.34,7.69,6.07
30,306.09799999999996,7,-3.02,8.36,7.05,8.375,-18.375,-40.0,0.3877777777777778,1.5922222222222222,0.7411111111111112,339.0,-2.25,-51.9375,237240320.0,114475008.0,27197440.0,43958272.0,-2.63,0.64,1.01,-0.38,7.71,6.03
