,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
3607,0.0,0,-2.06,8.53,4.93,32.75,-33.1875,-13.875,0.08666666666666667,-0.25222222222222224,0.027777777777777776,262.5625,-11.5,-62.25,151109632.0,66355200.0,123338752.0,172081152.0,-0.09,0.02,0.47,-1.96,8.5,4.46
3608,11.523,11,-2.05,8.53,4.95,32.75,-33.1875,-13.875,0.09555555555555556,-0.2222222222222222,0.005555555555555556,262.625,-11.5,-62.25,151240704.0,66584576.0,123207680.0,171966464.0,-0.09,0.02,0.48,-1.95,8.5,4.46
3609,23.682000000000002,12,-2.06,8.57,4.99,32.0,-33.5625,-14.25,0.09555555555555556,-0.1988888888888889,-0.016666666666666666,262.6875,-11.4375,-62.25,151355392.0,66764800.0,123109376.0,171851776.0,-0.11,0.06,0.52,-1.94,8.5,4.46
3610,31.187,7,-2.06,8.59,4.96,32.0,-33.5625,-14.25,0.09666666666666666,-0.18555555555555556,-0.043333333333333335,262.8125,-11.4375,-62.25,151502848.0,66928640.0,123027456.0,171720704.0,-0.11,0.08,0.5,-1.94,8.51,4.46
3611,41.382000000000005,10,-2.02,8.66,4.94,32.0,-33.5625,-14.25,0.09333333333333334,-0.17555555555555555,-0.06222222222222222,262.9375,-11.375,-62.25,151650304.0,67059712.0,122961920.0,171589632.0,-0.07,0.15,0.48,-1.94,8.51,4.46
3612,51.485,10,-2.03,8.66,4.91,32.0,-33.5625,-14.25,0.08777777777777777,-0.17222222222222222,-0.08,263.0,-11.375,-62.3125,151814144.0,67190784.0,122896384.0,171442176.0,-0.08,0.15,0.44,-1.94,8.51,4.46
3613,61.541,10,-2.03,8.72,4.89,32.0,-33.5625,-14.25,0.08777777777777777,-0.17333333333333334,-0.09555555555555556,263.125,-11.375,-62.3125,151977984.0,67321856.0,122847232.0,171278336.0,-0.08,0.2,0.43,-1.94,8.51,4.46
3614,73.115,11,-1.97,8.68,4.88,30.875,-34.375,-15.0625,0.09111111111111111,-0.1688888888888889,-0.11333333333333333,263.25,-11.4375,-62.3125,152158208.0,67436544.0,122814464.0,171098112.0,-0.02,0.17,0.41,-1.94,8.51,4.46
3615,80.19500000000001,7,-1.98,8.64,4.83,30.875,-34.375,-15.0625,0.09111111111111111,-0.1711111111111111,-0.13666666666666666,263.375,-11.4375,-62.3125,152354816.0,67551232.0,122781696.0,170901504.0,-0.03,0.13,0.37,-1.94,8.51,4.46
3616,90.599,10,-1.92,8.6,4.82,30.875,-34.375,-15.0625,0.08555555555555555,-0.17444444444444446,-0.16444444444444445,263.5625,-11.4375,-62.3125,152567808.0,67649536.0,122748928.0,170688512.0,0.02,0.08,0.36,-1.95,8.51,4.45
3617,101.177,10,-1.91,8.64,4.82,30.875,-34.375,-15.0625,0.07666666666666666,-0.17333333333333334,-0.19333333333333333,263.6875,-11.5,-62.3125,152813568.0,67715072.0,122716160.0,170475520.0,0.05,0.12,0.36,-1.96,8.51,4.45
3618,111.18799999999999,10,-1.97,8.73,4.65,30.875,-34.375,-15.0625,0.06222222222222222,-0.16777777777777778,-0.21,263.875,-11.5625,-62.3125,153059328.0,67780608.0,122699776.0,170229760.0,0.0,0.22,0.19,-1.97,8.5,4.45
3619,123.277,12,-1.98,8.8,4.5,30.875,-34.0,-14.25,0.04666666666666667,-0.16,-0.2088888888888889,264.0625,-11.625,-62.3125,153321472.0,67813376.0,122683392.0,170000384.0,0.0,0.29,0.04,-1.98,8.5,4.45
3620,130.691,7,-2.04,8.83,4.29,30.875,-34.0,-14.25,0.042222222222222223,-0.13,-0.20555555555555555,264.1875,-11.6875,-62.3125,153534464.0,67829760.0,122699776.0,169787392.0,-0.04,0.32,-0.15,-1.99,8.5,4.45
3621,140.482,9,-2.1,8.66,3.95,30.875,-34.0,-14.25,0.06777777777777778,-0.09444444444444444,-0.20777777777777778,264.375,-11.75,-62.3125,153747456.0,67846144.0,122748928.0,169558016.0,-0.09,0.16,-0.49,-2.0,8.5,4.45
3622,150.375,9,-2.13,8.55,3.84,30.875,-34.0,-14.25,0.13666666666666666,-0.06111111111111111,-0.23555555555555555,264.5,-11.875,-62.375,153927680.0,67846144.0,122880000.0,169295872.0,-0.1,0.05,-0.6,-2.02,8.5,4.44
3623,160.382,10,-2.12,8.47,3.78,30.875,-34.0,-14.25,0.22555555555555556,-0.03777777777777778,-0.2922222222222222,264.6875,-12.0,-62.5,154107904.0,67878912.0,123142144.0,168935424.0,-0.08,-0.03,-0.64,-2.04,8.5,4.42
3624,172.392,12,-2.15,8.43,3.78,29.375,-33.1875,-13.5,0.30666666666666664,-0.035555555555555556,-0.37,264.9375,-12.1875,-62.625,154337280.0,67911680.0,123469824.0,168460288.0,-0.08,-0.07,-0.62,-2.07,8.51,4.4
3625,179.544,7,-2.17,8.5,3.85,29.375,-33.1875,-13.5,0.35333333333333333,-0.056666666666666664,-0.4488888888888889,265.25,-12.375,-62.8125,154615808.0,67960832.0,123863040.0,167919616.0,-0.06,-0.01,-0.51,-2.1,8.52,4.37
3626,190.336,10,-2.18,8.5,3.87,29.375,-33.1875,-13.5,0.3622222222222222,-0.10444444444444445,-0.5055555555555555,265.5625,-12.5625,-62.9375,154959872.0,68009984.0,124239872.0,167297024.0,-0.04,-0.02,-0.47,-2.14,8.52,4.34
3627,200.39000000000001,10,-2.17,8.57,3.98,29.375,-33.1875,-13.5,0.35555555555555557,-0.1711111111111111,-0.5255555555555556,265.9375,-12.8125,-63.125,155353088.0,68091904.0,124567552.0,166641664.0,0.0,0.04,-0.33,-2.17,8.52,4.32
3628,211.362,10,-2.18,8.56,4.02,29.375,-33.1875,-13.5,0.33,-0.2511111111111111,-0.5111111111111111,266.375,-13.0,-63.25,155795456.0,68255744.0,124829696.0,165969920.0,0.02,0.03,-0.27,-2.2,8.53,4.29
3629,224.462,13,-2.1,8.45,4.01,29.75,-33.5625,-13.5625,0.2677777777777778,-0.3411111111111111,-0.4677777777777778,266.9375,-13.125,-63.3125,156549120.0,68665344.0,124829696.0,165085184.0,0.12,-0.08,-0.26,-2.23,8.53,4.28
3630,231.52,7,-2.07,8.36,4.01,29.75,-33.5625,-13.5625,0.19777777777777777,-0.41444444444444445,-0.42333333333333334,267.3125,-13.25,-63.375,157057024.0,68911104.0,124829696.0,164511744.0,0.17,-0.16,-0.26,-2.25,8.53,4.27
