,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-3.37,9.0,2.22,16.875,-31.375,-31.75,-0.057777777777777775,0.28,0.2011111111111111,357.9375,-16.0625,-76.6875,209715200.0,159711232.0,50528256.0,3702784.0,-0.65,-0.16,0.05,-2.72,9.16,2.16
1,11.679,11,-3.51,9.11,2.35,16.875,-31.375,-31.75,-0.06777777777777778,0.2822222222222222,0.21777777777777776,357.6875,-16.0,-76.6875,209698816.0,159694848.0,50642944.0,4145152.0,-0.8,-0.05,0.18,-2.71,9.17,2.16
2,19.689999999999998,8,-3.58,9.15,2.4,16.875,-31.375,-31.75,-0.06222222222222222,0.28444444444444444,0.2388888888888889,357.4375,-15.9375,-76.6875,209682432.0,159678464.0,50741248.0,4620288.0,-0.89,-0.02,0.24,-2.69,9.17,2.16
3,32.173,12,-3.64,9.16,2.42,17.25,-31.0,-31.75,-0.057777777777777775,0.28888888888888886,0.25666666666666665,357.1875,-15.8125,-76.6875,209649664.0,159678464.0,50823168.0,5111808.0,-0.97,-0.01,0.26,-2.67,9.18,2.16
4,39.690999999999995,7,-3.73,9.15,2.51,17.25,-31.0,-31.75,-0.06444444444444444,0.30333333333333334,0.26,356.875,-15.75,-76.75,209616896.0,159662080.0,50937856.0,5603328.0,-1.07,-0.03,0.35,-2.66,9.18,2.16
5,48.865,9,-3.76,9.16,2.53,17.25,-31.0,-31.75,-0.07777777777777778,0.32555555555555554,0.24333333333333335,356.625,-15.625,-76.75,209584128.0,159645696.0,51068928.0,6111232.0,-1.12,-0.02,0.37,-2.64,9.19,2.15
6,59.338,10,-3.81,9.14,2.62,17.25,-31.0,-31.75,-0.10555555555555556,0.35333333333333333,0.21777777777777776,356.375,-15.5625,-76.75,209567744.0,159580160.0,51249152.0,6635520.0,-1.18,-0.04,0.46,-2.63,9.19,2.16
7,69.35900000000001,10,-3.86,9.2,2.68,17.25,-31.0,-31.75,-0.13444444444444445,0.39111111111111113,0.18888888888888888,356.0625,-15.5,-76.75,209567744.0,159481856.0,51494912.0,7143424.0,-1.23,0.01,0.52,-2.62,9.19,2.16
8,82.168,12,-3.93,9.24,2.77,15.0,-31.375,-29.75,-0.17222222222222222,0.43444444444444447,0.16,356.0625,-15.5,-76.6875,209616896.0,159449088.0,51429376.0,7192576.0,-1.3,0.04,0.6,-2.62,9.19,2.16
9,89.86099999999999,7,-3.91,9.25,2.75,15.0,-31.375,-29.75,-0.23,0.47888888888888886,0.1388888888888889,355.875,-15.6875,-76.5625,209780736.0,158990336.0,52101120.0,7454720.0,-1.26,0.07,0.56,-2.65,9.18,2.18
10,100.779,10,-3.91,9.25,2.73,15.0,-31.375,-29.75,-0.2811111111111111,0.5322222222222223,0.11,355.75,-15.875,-76.4375,209960960.0,158482432.0,52838400.0,7766016.0,-1.22,0.08,0.52,-2.68,9.16,2.2
11,110.185,9,-3.93,9.23,2.63,15.0,-31.375,-29.75,-0.31333333333333335,0.6,0.07333333333333333,355.5625,-16.0625,-76.25,210141184.0,157958144.0,53657600.0,8093696.0,-1.21,0.07,0.4,-2.72,9.15,2.23
12,120.339,10,-3.97,9.25,2.62,15.0,-31.375,-29.75,-0.33111111111111113,0.6844444444444444,0.03777777777777778,355.375,-16.3125,-76.125,210305024.0,157401088.0,54607872.0,8454144.0,-1.21,0.11,0.37,-2.76,9.13,2.25
13,131.857,11,-3.99,9.18,2.61,15.75,-31.0,-30.1875,-0.3233333333333333,0.7877777777777778,0.0011111111111111111,355.125,-16.625,-76.0,210419712.0,156860416.0,55672832.0,8863744.0,-1.18,0.06,0.35,-2.8,9.11,2.26
14,139.553,7,-4.03,9.16,2.6,15.75,-31.0,-30.1875,-0.28555555555555556,0.9022222222222223,-0.024444444444444446,354.875,-16.9375,-75.9375,210452480.0,156352512.0,56852480.0,9338880.0,-1.17,0.05,0.33,-2.85,9.1,2.27
15,150.065,10,-4.16,9.13,2.57,15.75,-31.0,-30.1875,-0.23555555555555555,1.011111111111111,-0.042222222222222223,354.5625,-17.25,-75.9375,210419712.0,155893760.0,58146816.0,9879552.0,-1.25,0.05,0.3,-2.91,9.08,2.27
16,160.125,10,-4.27,9.05,2.64,15.75,-31.0,-30.1875,-0.2088888888888889,1.1211111111111112,-0.052222222222222225,354.25,-17.5625,-75.9375,210337792.0,155435008.0,59555840.0,10469376.0,-1.3,-0.01,0.38,-2.96,9.06,2.26
17,169.313,9,-4.39,8.97,2.6,15.75,-31.0,-30.1875,-0.19333333333333333,1.2255555555555555,-0.057777777777777775,353.75,-17.75,-76.0625,210124800.0,155172864.0,60817408.0,11386880.0,-1.39,-0.08,0.36,-2.99,9.06,2.24
18,181.053,11,-4.56,8.86,2.58,16.5625,-31.0,-30.1875,-0.17222222222222222,1.3077777777777777,-0.06555555555555556,353.25,-18.0,-76.1875,209879040.0,154894336.0,62160896.0,12320768.0,-1.53,-0.19,0.35,-3.03,9.05,2.22
19,188.42800000000003,7,-4.57,8.8,2.58,16.5625,-31.0,-30.1875,-0.14666666666666667,1.3733333333333333,-0.07777777777777778,352.6875,-18.1875,-76.3125,209584128.0,154648576.0,63569920.0,13303808.0,-1.51,-0.24,0.39,-3.06,9.05,2.19
20,199.402,10,-4.61,8.76,2.57,16.5625,-31.0,-30.1875,-0.13111111111111112,1.42,-0.10222222222222223,352.1875,-18.4375,-76.5,209240064.0,154386432.0,65044480.0,14286848.0,-1.5,-0.27,0.41,-3.1,9.04,2.16
21,209.58499999999998,10,-4.64,8.71,2.57,16.5625,-31.0,-30.1875,-0.12666666666666668,1.4666666666666666,-0.1388888888888889,351.625,-18.6875,-76.6875,208896000.0,154124288.0,66600960.0,15253504.0,-1.49,-0.32,0.44,-3.14,9.03,2.13
