,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
23931,0.0,0,-1.84,-8.11,4.88,32.6875,28.75,-22.0625,0.07666666666666666,0.08222222222222222,0.39,250.75,-11.625,59.0,-134840320.0,100794368.0,87851008.0,-189726720.0,0.13,0.11,-0.05,-1.98,-8.23,4.94
23932,10.863,10,-1.86,-8.09,4.89,32.6875,28.75,-22.0625,0.035555555555555556,0.09222222222222222,0.4033333333333333,250.5625,-11.8125,59.0,-134545408.0,101023744.0,87572480.0,-189956096.0,0.15,0.13,-0.04,-2.01,-8.22,4.94
23933,23.325,12,-1.92,-8.07,4.9,32.25,28.0,-21.6875,-0.0044444444444444444,0.09555555555555556,0.4022222222222222,250.5,-12.0625,58.9375,-134414336.0,101351424.0,87212032.0,-190038016.0,0.12,0.14,-0.03,-2.05,-8.21,4.93
23934,31.452,8,-1.92,-8.01,4.89,32.25,28.0,-21.6875,-0.058888888888888886,0.09,0.39444444444444443,250.3125,-12.25,59.0,-134070272.0,101629952.0,87031808.0,-190218240.0,0.15,0.19,-0.03,-2.08,-8.21,4.93
23935,40.164,8,-1.93,-8.14,5.02,32.25,28.0,-21.6875,-0.09333333333333334,0.07222222222222222,0.3811111111111111,250.125,-12.4375,59.0,-133709824.0,101892096.0,86884352.0,-190382080.0,0.18,0.06,0.1,-2.11,-8.21,4.92
23936,50.82,10,-1.94,-8.16,5.08,32.25,28.0,-21.6875,-0.10666666666666667,0.042222222222222223,0.3522222222222222,249.9375,-12.625,59.0625,-133382144.0,102121472.0,86786048.0,-190545920.0,0.19,0.04,0.16,-2.14,-8.2,4.91
23937,60.132999999999996,9,-1.93,-8.11,5.14,32.25,28.0,-21.6875,-0.10888888888888888,0.0077777777777777776,0.32666666666666666,249.75,-12.75,59.0625,-133038080.0,102301696.0,86736896.0,-190709760.0,0.23,0.08,0.23,-2.16,-8.2,4.91
23938,73.071,12,-1.84,-7.93,5.04,31.1875,27.25,-21.375,-0.09111111111111111,-0.025555555555555557,0.30666666666666664,249.6875,-12.875,59.0625,-132874240.0,102465536.0,86622208.0,-190791680.0,0.34,0.26,0.13,-2.18,-8.2,4.9
23939,80.713,7,-1.81,-7.89,4.93,31.1875,27.25,-21.375,-0.06555555555555556,-0.05555555555555555,0.2866666666666667,249.5,-12.9375,59.0625,-132595712.0,102514688.0,86573056.0,-190971904.0,0.39,0.3,0.02,-2.2,-8.2,4.9
23940,89.649,8,-1.83,-7.88,4.9,31.1875,27.25,-21.375,-0.04888888888888889,-0.07333333333333333,0.27444444444444444,249.375,-13.0625,59.0625,-132333568.0,102531072.0,86556672.0,-191168512.0,0.38,0.31,0.0,-2.21,-8.19,4.9
23941,100.414,10,-1.87,-7.91,4.86,31.1875,27.25,-21.375,-0.051111111111111114,-0.08,0.25555555555555554,249.1875,-13.125,59.0625,-132071424.0,102547456.0,86540288.0,-191332352.0,0.35,0.27,-0.04,-2.22,-8.19,4.9
23942,110.143,9,-1.95,-7.86,4.85,31.1875,27.25,-21.375,-0.08777777777777777,-0.0811111111111111,0.23666666666666666,249.0625,-13.1875,59.0625,-131792896.0,102580224.0,86573056.0,-191496192.0,0.28,0.33,-0.04,-2.24,-8.19,4.9
23943,123.13499999999999,12,-1.98,-7.84,4.83,34.1875,25.75,-20.5,-0.14444444444444443,-0.07222222222222222,0.21888888888888888,249.125,-13.25,59.125,-131891200.0,102842368.0,86441984.0,-191348736.0,0.26,0.34,-0.05,-2.25,-8.19,4.89
23944,131.053,7,-2.0,-7.86,4.89,34.1875,25.75,-20.5,-0.18555555555555556,-0.06555555555555556,0.2,249.0,-13.3125,59.1875,-131612672.0,102940672.0,86556672.0,-191430656.0,0.25,0.33,0.01,-2.26,-8.19,4.88
23945,139.75,8,-2.02,-7.8,4.95,34.1875,25.75,-20.5,-0.20333333333333334,-0.07111111111111111,0.18888888888888888,248.875,-13.375,59.25,-131334144.0,103038976.0,86687744.0,-191512576.0,0.24,0.39,0.07,-2.27,-8.2,4.87
23946,149.907,10,-2.02,-7.83,4.96,34.1875,25.75,-20.5,-0.22111111111111112,-0.08222222222222222,0.17888888888888888,248.6875,-13.4375,59.375,-131055616.0,103137280.0,86851584.0,-191578112.0,0.25,0.37,0.1,-2.28,-8.2,4.85
23947,160.554,10,-2.03,-7.88,5.04,34.1875,25.75,-20.5,-0.22444444444444445,-0.08666666666666667,0.17333333333333334,248.5625,-13.4375,59.4375,-130777088.0,103219200.0,87015424.0,-191660032.0,0.25,0.32,0.19,-2.28,-8.21,4.84
23948,171.929,11,-2.08,-7.91,5.07,30.375,25.75,-20.0625,-0.21666666666666667,-0.09666666666666666,0.16777777777777778,248.4375,-13.5,59.5,-130498560.0,103268352.0,87162880.0,-191741952.0,0.21,0.3,0.23,-2.29,-8.21,4.83
23949,178.947,7,-2.13,-8.03,5.14,30.375,25.75,-20.0625,-0.20444444444444446,-0.10555555555555556,0.16444444444444445,248.3125,-13.5,59.5625,-130236416.0,103317504.0,87326720.0,-191823872.0,0.16,0.18,0.31,-2.29,-8.22,4.82
23950,189.322,10,-2.13,-8.06,5.1,30.375,25.75,-20.0625,-0.19333333333333333,-0.11555555555555555,0.15333333333333332,248.1875,-13.5625,59.625,-129974272.0,103350272.0,87474176.0,-191922176.0,0.16,0.16,0.29,-2.3,-8.22,4.81
23951,199.91500000000002,10,-2.2,-8.05,5.11,30.375,25.75,-20.0625,-0.20555555555555555,-0.1288888888888889,0.1388888888888889,248.0625,-13.5625,59.6875,-129712128.0,103366656.0,87654400.0,-192004096.0,0.1,0.17,0.31,-2.3,-8.23,4.8
23952,209.988,10,-2.3,-8.08,5.16,30.375,25.75,-20.0625,-0.22333333333333333,-0.1322222222222222,0.12666666666666668,247.9375,-13.625,59.75,-129449984.0,103399424.0,87851008.0,-192069632.0,0.0,0.15,0.36,-2.31,-8.23,4.79
23953,222.086,12,-2.31,-8.14,5.22,31.5625,26.1875,-19.375,-0.24444444444444444,-0.13666666666666666,0.11333333333333333,247.8125,-13.625,59.8125,-129187840.0,103432192.0,88064000.0,-192135168.0,0.0,0.09,0.43,-2.31,-8.24,4.78
23954,229.437,7,-2.33,-8.14,5.22,31.5625,26.1875,-19.375,-0.25555555555555554,-0.13666666666666666,0.10777777777777778,247.6875,-13.625,59.9375,-128925696.0,103464960.0,88276992.0,-192184320.0,-0.02,0.1,0.45,-2.31,-8.24,4.77
23955,239.946,10,-2.34,-8.17,5.21,31.5625,26.1875,-19.375,-0.26,-0.14,0.10777777777777778,247.5625,-13.625,60.0,-128663552.0,103481344.0,88506368.0,-192249856.0,-0.03,0.08,0.45,-2.31,-8.25,4.75
23956,249.965,10,-2.34,-8.1,5.17,31.5625,26.1875,-19.375,-0.25,-0.1388888888888889,0.11888888888888889,247.4375,-13.625,60.0625,-128385024.0,103514112.0,88702976.0,-192331776.0,-0.02,0.15,0.42,-2.31,-8.26,4.74
23957,260.561,10,-2.33,-8.09,5.14,31.5625,26.1875,-19.375,-0.25,-0.1322222222222222,0.14222222222222222,247.25,-13.6875,60.125,-128106496.0,103563264.0,88899584.0,-192413696.0,-0.01,0.17,0.4,-2.32,-8.26,4.73
23958,272.205,11,-2.32,-8.1,5.09,32.25,25.5,-18.5,-0.2511111111111111,-0.11444444444444445,0.16777777777777778,247.125,-13.75,60.25,-127795200.0,103628800.0,89063424.0,-192495616.0,0.0,0.17,0.36,-2.33,-8.27,4.72
23959,279.207,7,-2.31,-8.11,5.08,32.25,25.5,-18.5,-0.24333333333333335,-0.10333333333333333,0.2,246.9375,-13.8125,60.3125,-127467520.0,103727104.0,89210880.0,-192593920.0,0.03,0.15,0.37,-2.34,-8.27,4.71
23960,289.854,10,-2.26,-8.15,5.04,32.25,25.5,-18.5,-0.23333333333333334,-0.08888888888888889,0.23666666666666666,246.8125,-13.875,60.375,-127107072.0,103841792.0,89325568.0,-192708608.0,0.09,0.11,0.34,-2.35,-8.27,4.7
23961,300.03200000000004,10,-2.28,-8.17,5.03,32.25,25.5,-18.5,-0.22555555555555556,-0.07777777777777778,0.27111111111111114,246.625,-14.0,60.4375,-126730240.0,103972864.0,89423872.0,-192839680.0,0.08,0.1,0.34,-2.37,-8.28,4.68
23962,310.669,10,-2.29,-8.22,4.99,32.25,25.5,-18.5,-0.22555555555555556,-0.07,0.3,246.375,-14.0625,60.5,-126337024.0,104136704.0,89489408.0,-192987136.0,0.1,0.06,0.32,-2.39,-8.28,4.67
23963,322.17,11,-2.32,-8.29,5.01,32.25,25.5,-18.5,-0.2222222222222222,-0.07,0.3211111111111111,246.1875,-14.1875,60.625,-125927424.0,104300544.0,89571328.0,-193134592.0,0.08,-0.01,0.35,-2.41,-8.28,4.66
23964,329.183,7,-2.36,-8.29,4.96,32.25,25.5,-18.5,-0.22777777777777777,-0.07666666666666666,0.33666666666666667,245.9375,-14.375,60.6875,-125485056.0,104480768.0,89636864.0,-193282048.0,0.07,-0.01,0.31,-2.43,-8.28,4.64
23965,339.434,10,-2.36,-8.31,4.92,32.25,25.5,-18.5,-0.2388888888888889,-0.09,0.3433333333333333,245.6875,-14.5,60.75,-125026304.0,104660992.0,89735168.0,-193445888.0,0.09,-0.03,0.28,-2.45,-8.28,4.63
23966,350.54,11,-2.39,-8.29,4.84,32.25,25.5,-18.5,-0.24333333333333335,-0.10555555555555556,0.3466666666666667,245.5,-14.625,60.8125,-124551168.0,104824832.0,89833472.0,-193609728.0,0.08,0.0,0.23,-2.47,-8.28,4.61
23967,359.956,9,-2.48,-8.28,4.79,32.25,25.5,-18.5,-0.2577777777777778,-0.12555555555555556,0.3466666666666667,245.25,-14.75,60.9375,-124059648.0,104988672.0,89964544.0,-193773568.0,0.01,0.0,0.19,-2.49,-8.29,4.6
23968,372.106,12,-2.52,-8.24,4.75,32.25,25.0625,-18.5,-0.27444444444444444,-0.14444444444444443,0.33555555555555555,245.0,-14.875,61.0,-123551744.0,105152512.0,90128384.0,-193937408.0,0.0,0.04,0.17,-2.51,-8.29,4.58
23969,379.339,7,-2.55,-8.27,4.72,32.25,25.0625,-18.5,-0.2833333333333333,-0.1711111111111111,0.3244444444444444,244.6875,-14.9375,61.125,-123043840.0,105283584.0,90324992.0,-194101248.0,-0.02,0.02,0.15,-2.53,-8.29,4.56
23970,390.167,10,-2.64,-8.33,4.67,32.25,25.0625,-18.5,-0.2866666666666667,-0.20222222222222222,0.3111111111111111,244.4375,-15.0625,61.25,-122535936.0,105398272.0,90537984.0,-194265088.0,-0.08,-0.02,0.12,-2.55,-8.3,4.55
23971,400.588,10,-2.66,-8.31,4.63,32.25,25.0625,-18.5,-0.2822222222222222,-0.24,0.3022222222222222,244.1875,-15.125,61.3125,-122011648.0,105463808.0,90783744.0,-194445312.0,-0.09,0.0,0.1,-2.56,-8.3,4.53
23972,409.977,9,-2.67,-8.28,4.64,32.25,25.0625,-18.5,-0.27666666666666667,-0.2788888888888889,0.3022222222222222,243.875,-15.1875,61.4375,-121470976.0,105496576.0,91045888.0,-194641920.0,-0.09,0.02,0.12,-2.57,-8.31,4.52
23973,422.27799999999996,12,-2.67,-8.31,4.53,32.25,25.75,-19.375,-0.27666666666666667,-0.3088888888888889,0.3088888888888889,243.625,-15.3125,61.5,-120913920.0,105496576.0,91324416.0,-194854912.0,-0.08,0.0,0.03,-2.59,-8.31,4.5
23974,429.273,6,-2.75,-8.4,4.49,32.25,25.75,-19.375,-0.28,-0.33111111111111113,0.3277777777777778,243.3125,-15.375,61.625,-120324096.0,105496576.0,91602944.0,-195100672.0,-0.15,-0.08,0.0,-2.6,-8.31,4.49
23975,439.535,10,-2.8,-8.41,4.47,32.25,25.75,-19.375,-0.29333333333333333,-0.3477777777777778,0.35555555555555557,242.9375,-15.4375,61.6875,-119685120.0,105496576.0,91897856.0,-195346432.0,-0.19,-0.08,0.0,-2.61,-8.32,4.47
23976,450.08500000000004,10,-2.81,-8.43,4.42,32.25,25.75,-19.375,-0.3088888888888889,-0.3488888888888889,0.3877777777777778,242.625,-15.5625,61.75,-119013376.0,105529344.0,92176384.0,-195608576.0,-0.18,-0.1,-0.03,-2.63,-8.32,4.46
23977,460.119,10,-2.88,-8.46,4.39,32.25,25.75,-19.375,-0.30333333333333334,-0.34444444444444444,0.43333333333333335,242.25,-15.6875,61.875,-118292480.0,105578496.0,92438528.0,-195887104.0,-0.22,-0.13,-0.05,-2.65,-8.32,4.44
