0,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
185,1845.999,10,-5.28,3.16,0.66,29.1875,-17.1875,29.1875,-1.5888888888888888,0.27666666666666667,0.48,240.6875,-57.625,-89.9375,-95944704.0,87064576.0,-168656896.0,-163790848.0,2.99,-2.07,0.66,-8.28,5.24,0.0
186,1856.028,10,-5.22,2.46,0.23,29.1875,-17.1875,29.1875,-1.7122222222222223,0.4488888888888889,0.74,239.375,-57.25,-89.4375,-94306304.0,87588864.0,-167821312.0,-165314560.0,3.01,-2.83,0.18,-8.24,5.3,0.05
187,1866.133,10,-5.3,2.18,0.05,29.1875,-17.1875,29.1875,-1.708888888888889,0.47888888888888886,0.8922222222222222,238.0,-56.75,-88.875,-92504064.0,88014848.0,-167067648.0,-166871040.0,2.9,-3.18,-0.04,-8.2,5.37,0.1
188,1878.049,11,-5.92,3.59,-0.28,32.1875,-17.375,25.5,-1.43,0.3844444444444444,0.9544444444444444,236.6875,-56.25,-88.4375,-90832896.0,88195072.0,-166494208.0,-168247296.0,2.23,-1.84,-0.42,-8.15,5.44,0.14
189,1885.6139999999998,7,-6.24,4.21,-0.44,32.1875,-17.375,25.5,-1.208888888888889,0.26555555555555554,0.99,235.5625,-55.6875,-88.0,-89325568.0,88145920.0,-166051840.0,-169525248.0,1.85,-1.3,-0.62,-8.1,5.51,0.18
190,1896.013,10,-6.44,4.41,-0.52,32.1875,-17.375,25.5,-1.228888888888889,0.18,1.0266666666666666,234.375,-55.125,-87.5,-87834624.0,87998464.0,-165560320.0,-170852352.0,1.6,-1.18,-0.76,-8.05,5.59,0.23
191,1906.2269999999999,10,-6.63,4.44,-0.65,32.1875,-17.375,25.5,-1.3366666666666667,0.10888888888888888,1.051111111111111,233.1875,-54.5625,-86.9375,-86343680.0,87818240.0,-164954112.0,-172294144.0,1.36,-1.22,-0.95,-7.99,5.67,0.3
192,1916.1760000000002,9,-7.05,4.55,-0.87,32.1875,-17.375,25.5,-1.36,0.024444444444444446,1.058888888888889,232.0625,-54.0,-86.25,-84885504.0,87556096.0,-164282368.0,-173768704.0,0.87,-1.18,-1.24,-7.93,5.74,0.37
193,1927.948,11,-7.19,4.65,-0.89,29.5,-21.0625,24.6875,-1.25,-0.06666666666666667,1.038888888888889,230.9375,-53.4375,-85.5625,-83558400.0,87195648.0,-163659776.0,-175194112.0,0.68,-1.16,-1.33,-7.87,5.82,0.44
194,1935.4869999999999,7,-7.36,4.74,-0.72,29.5,-21.0625,24.6875,-1.07,-0.1411111111111111,0.9866666666666667,230.0,-52.875,-84.9375,-82395136.0,86720512.0,-163119104.0,-176472064.0,0.45,-1.14,-1.24,-7.82,5.88,0.51
195,1946.082,10,-7.42,4.89,-0.43,29.5,-21.0625,24.6875,-0.8977777777777778,-0.16444444444444445,0.9088888888888889,229.1875,-52.375,-84.375,-81395712.0,86228992.0,-162660352.0,-177586176.0,0.34,-1.05,-1.01,-7.77,5.95,0.58
196,1956.151,10,-7.41,5.08,-0.26,29.5,-21.0625,24.6875,-0.74,-0.15444444444444444,0.81,228.5,-51.9375,-83.9375,-80510976.0,85770240.0,-162316288.0,-178536448.0,0.31,-0.92,-0.9,-7.72,6.0,0.63
197,1966.266,10,-7.43,5.41,-0.08,29.5,-21.0625,24.6875,-0.5877777777777777,-0.10444444444444445,0.7111111111111111,227.9375,-51.5625,-83.625,-79757312.0,85344256.0,-162054144.0,-179306496.0,0.25,-0.64,-0.76,-7.68,6.05,0.67
198,1978.066,11,-7.47,5.67,0.1,28.375,-23.75,23.0,-0.4766666666666667,-0.03888888888888889,0.6388888888888888,227.375,-51.1875,-83.375,-79052800.0,85000192.0,-161890304.0,-179929088.0,0.16,-0.42,-0.6,-7.64,6.09,0.7
199,1986.183,8,-7.62,6.08,0.26,28.375,-23.75,23.0,-0.4266666666666667,0.04555555555555556,0.5877777777777777,226.875,-50.875,-83.1875,-78331904.0,84754432.0,-161792000.0,-180453376.0,-0.01,-0.05,-0.45,-7.61,6.13,0.72
200,1996.266,10,-7.75,6.19,0.34,28.375,-23.75,23.0,-0.39222222222222225,0.1322222222222222,0.5655555555555556,226.375,-50.5625,-83.125,-77594624.0,84574208.0,-161726464.0,-180912128.0,-0.17,0.01,-0.39,-7.58,6.17,0.74
201,2006.1499999999999,9,-7.82,6.29,0.46,28.375,-23.75,23.0,-0.4066666666666667,0.21,0.5555555555555556,225.875,-50.3125,-83.125,-76791808.0,84475904.0,-161677312.0,-181338112.0,-0.28,0.07,-0.28,-7.54,6.21,0.74
202,2016.2589999999998,10,-7.95,6.38,0.33,28.375,-23.75,23.0,-0.44,0.27444444444444444,0.55,225.3125,-50.0,-83.0625,-75923456.0,84459520.0,-161611776.0,-181764096.0,-0.43,0.13,-0.41,-7.51,6.25,0.75
203,2028.0870000000002,11,-8.01,6.23,0.23,26.5,-24.5,21.6875,-0.4533333333333333,0.32222222222222224,0.54,224.75,-49.75,-83.0625,-75022336.0,84475904.0,-161562624.0,-182190080.0,-0.52,-0.05,-0.52,-7.48,6.28,0.75
204,2036.2160000000001,8,-8.04,6.08,0.14,26.5,-24.5,21.6875,-0.41888888888888887,0.3522222222222222,0.5166666666666667,224.1875,-49.5,-83.125,-74137600.0,84541440.0,-161529856.0,-182550528.0,-0.58,-0.23,-0.61,-7.46,6.31,0.75
205,2046.18,9,-8.09,6.1,0.07,26.5,-24.5,21.6875,-0.2922222222222222,0.3788888888888889,0.4622222222222222,223.6875,-49.25,-83.25,-73334784.0,84606976.0,-161595392.0,-182779904.0,-0.65,-0.24,-0.67,-7.43,6.35,0.75
206,2056.189,10,-8.23,6.33,0.05,26.5,-24.5,21.6875,-0.15,0.41,0.3888888888888889,223.3125,-49.0625,-83.4375,-72613888.0,84721664.0,-161759232.0,-182861824.0,-0.82,-0.03,-0.67,-7.41,6.37,0.73
207,2066.363,10,-8.28,6.44,0.04,26.5,-24.5,21.6875,-0.06111111111111111,0.45555555555555555,0.3022222222222222,222.9375,-48.9375,-83.6875,-71974912.0,84901888.0,-161988608.0,-182829056.0,-0.88,0.04,-0.65,-7.39,6.39,0.7
208,2078.072,11,-8.28,6.63,-0.01,25.875,-25.875,21.5625,-0.027777777777777776,0.5055555555555555,0.2111111111111111,222.625,-48.875,-84.0,-71385088.0,85196800.0,-162217984.0,-182730752.0,-0.89,0.22,-0.68,-7.38,6.41,0.66
209,2085.646,7,-8.35,6.92,-0.12,25.875,-25.875,21.5625,-0.03222222222222222,0.5477777777777778,0.12666666666666668,222.375,-48.8125,-84.375,-70844416.0,85590016.0,-162430976.0,-182566912.0,-0.96,0.5,-0.76,-7.38,6.42,0.63
210,2096.321,10,-8.31,6.95,-0.23,25.875,-25.875,21.5625,-0.06888888888888889,0.5677777777777778,0.06444444444444444,222.125,-48.8125,-84.6875,-70320128.0,86048768.0,-162578432.0,-182419456.0,-0.93,0.52,-0.83,-7.38,6.42,0.59
211,2106.2090000000003,9,-8.24,6.82,-0.22,25.875,-25.875,21.5625,-0.12,0.56,0.015555555555555555,221.875,-48.8125,-84.9375,-69828608.0,86556672.0,-162676736.0,-182288384.0,-0.85,0.39,-0.78,-7.38,6.42,0.56
212,2116.374,10,-8.17,6.78,-0.21,25.875,-25.875,21.5625,-0.16,0.5133333333333333,-0.03111111111111111,221.6875,-48.875,-85.1875,-69386240.0,87080960.0,-162693120.0,-182190080.0,-0.78,0.36,-0.75,-7.39,6.42,0.53
213,2128.145,11,-8.03,6.68,-0.44,25.875,-26.6875,22.0,-0.18555555555555556,0.43333333333333335,-0.07444444444444444,221.5,-48.9375,-85.375,-69042176.0,87572480.0,-162643968.0,-182124544.0,-0.63,0.26,-0.95,-7.39,6.41,0.51
214,2135.9689999999996,7,-8.0,6.59,-0.47,25.875,-26.6875,22.0,-0.20222222222222222,0.3422222222222222,-0.10666666666666667,221.375,-49.0,-85.4375,-68780032.0,88031232.0,-162529280.0,-182108160.0,-0.6,0.18,-0.98,-7.4,6.4,0.5
215,2146.281,10,-7.94,6.6,-0.47,25.875,-26.6875,22.0,-0.19111111111111112,0.2511111111111111,-0.12222222222222222,221.25,-49.0625,-85.5,-68616192.0,88408064.0,-162398208.0,-182108160.0,-0.52,0.2,-0.97,-7.41,6.39,0.5
216,2156.317,10,-7.76,6.5,-0.27,25.875,-26.6875,22.0,-0.19333333333333333,0.1688888888888889,-0.13,221.1875,-49.1875,-85.5,-68517888.0,88702976.0,-162234368.0,-182140928.0,-0.34,0.11,-0.77,-7.42,6.38,0.5
217,2166.417,10,-7.72,6.33,-0.21,25.875,-26.6875,22.0,-0.23,0.10222222222222223,-0.1288888888888889,221.125,-49.25,-85.4375,-68452352.0,88981504.0,-162004992.0,-182239232.0,-0.29,-0.04,-0.72,-7.43,6.37,0.5
218,2178.258,11,-7.66,6.23,-0.12,25.5,-26.6875,22.375,-0.26555555555555554,0.05,-0.12,221.0625,-49.3125,-85.3125,-68403200.0,89194496.0,-161742848.0,-182370304.0,-0.22,-0.12,-0.64,-7.43,6.36,0.52
219,2185.9350000000004,7,-7.57,6.22,0.0,25.5,-26.6875,22.375,-0.2866666666666667,0.015555555555555555,-0.10555555555555556,221.0,-49.375,-85.125,-68370432.0,89391104.0,-161447936.0,-182550528.0,-0.12,-0.13,-0.53,-7.44,6.35,0.53
220,2196.393,10,-7.41,6.07,0.24,25.5,-26.6875,22.375,-0.31777777777777777,-0.011111111111111112,-0.08888888888888889,220.9375,-49.4375,-84.9375,-68321280.0,89554944.0,-161136640.0,-182779904.0,0.03,-0.27,-0.31,-7.45,6.35,0.55
221,2206.313,9,-7.35,5.99,0.29,25.5,-26.6875,22.375,-0.35,-0.02,-0.07,220.875,-49.4375,-84.75,-68239360.0,89702400.0,-160792576.0,-183025664.0,0.09,-0.34,-0.28,-7.45,6.34,0.57
222,2216.614,10,-7.3,5.99,0.36,25.5,-26.6875,22.375,-0.3877777777777778,-0.022222222222222223,-0.052222222222222225,220.75,-49.5,-84.5,-68141056.0,89849856.0,-160432128.0,-183320576.0,0.15,-0.34,-0.24,-7.45,6.33,0.6
223,2228.437,11,-7.16,5.95,0.36,25.875,-27.0625,21.5625,-0.4111111111111111,-0.006666666666666667,-0.03666666666666667,220.625,-49.5,-84.3125,-67993600.0,90013696.0,-160055296.0,-183615488.0,0.29,-0.38,-0.26,-7.46,6.33,0.62
224,2236.235,7,-7.12,5.88,0.36,25.875,-27.0625,21.5625,-0.43333333333333335,0.016666666666666666,-0.01888888888888889,220.4375,-49.5,-84.0625,-67813376.0,90177536.0,-159678464.0,-183926784.0,0.33,-0.44,-0.28,-7.46,6.32,0.65
225,2246.391,10,-7.08,5.87,0.29,25.875,-27.0625,21.5625,-0.4177777777777778,0.04555555555555556,-0.0011111111111111111,220.25,-49.5,-83.875,-67600384.0,90357760.0,-159318016.0,-184238080.0,0.37,-0.45,-0.37,-7.46,6.32,0.67
226,2256.325,9,-7.06,5.83,0.32,25.875,-27.0625,21.5625,-0.35777777777777775,0.07,0.016666666666666666,220.125,-49.5,-83.75,-67387392.0,90521600.0,-159039488.0,-184483840.0,0.39,-0.48,-0.36,-7.46,6.32,0.69
227,2266.508,10,-7.14,5.98,0.45,25.875,-27.0625,21.5625,-0.28444444444444444,0.09111111111111111,0.03111111111111111,219.9375,-49.5,-83.625,-67158016.0,90669056.0,-158826496.0,-184664064.0,0.31,-0.34,-0.25,-7.46,6.32,0.7
228,2278.3269999999998,11,-7.15,6.01,0.48,26.5625,-27.75,21.1875,-0.22777777777777777,0.10666666666666667,0.043333333333333335,219.8125,-49.5,-83.5625,-66945024.0,90800128.0,-158679040.0,-184811520.0,0.29,-0.31,-0.22,-7.45,6.32,0.7
229,2286.5989999999997,8,-7.13,5.99,0.53,26.5625,-27.75,21.1875,-0.22333333333333333,0.11888888888888889,0.042222222222222223,219.625,-49.5,-83.5625,-66715648.0,90996736.0,-158580736.0,-184877056.0,0.31,-0.32,-0.17,-7.45,6.32,0.7
230,2297.712,11,-7.25,6.14,0.46,26.5625,-27.75,21.1875,-0.23,0.12,0.03111111111111111,219.5,-49.5,-83.625,-66486272.0,91193344.0,-158482432.0,-184942592.0,0.2,-0.17,-0.23,-7.45,6.32,0.7
231,2307.145,9,-7.28,6.13,0.5,26.5625,-27.75,21.1875,-0.23333333333333334,0.12777777777777777,0.022222222222222223,219.375,-49.5,-83.5625,-66273280.0,91357184.0,-158334976.0,-185057280.0,0.17,-0.19,-0.2,-7.45,6.32,0.71
232,2317.425,10,-7.25,6.15,0.46,26.5625,-27.75,21.1875,-0.2511111111111111,0.1288888888888889,0.022222222222222223,219.25,-49.5,-83.5,-66043904.0,91553792.0,-158187520.0,-185188352.0,0.2,-0.17,-0.25,-7.45,6.32,0.71
233,2330.23,12,-7.29,6.13,0.48,25.5,-27.375,20.75,-0.25666666666666665,0.13333333333333333,0.01888888888888889,219.0625,-49.5,-83.5,-65781760.0,91750400.0,-158007296.0,-185319424.0,0.16,-0.19,-0.23,-7.45,6.32,0.71
234,2337.7599999999998,7,-7.34,6.03,0.38,25.5,-27.375,20.75,-0.2577777777777778,0.13,0.016666666666666666,218.9375,-49.5,-83.4375,-65568768.0,91963392.0,-157859840.0,-185434112.0,0.11,-0.29,-0.33,-7.45,6.32,0.72
235,2346.813,9,-7.38,6.06,0.36,25.5,-27.375,20.75,-0.23555555555555555,0.13444444444444445,0.012222222222222223,218.75,-49.5,-83.4375,-65355776.0,92176384.0,-157712384.0,-185516032.0,0.07,-0.25,-0.35,-7.45,6.32,0.72
236,2357.153,10,-7.39,6.13,0.4,25.5,-27.375,20.75,-0.19111111111111112,0.13333333333333333,0.005555555555555556,218.6875,-49.5,-83.4375,-65159168.0,92372992.0,-157614080.0,-185565184.0,0.06,-0.18,-0.31,-7.46,6.32,0.72
237,2367.455,10,-7.41,6.14,0.41,25.5,-27.375,20.75,-0.1711111111111111,0.13555555555555557,0.005555555555555556,218.5625,-49.5,-83.5,-64978944.0,92585984.0,-157532160.0,-185597952.0,0.04,-0.17,-0.3,-7.46,6.32,0.71
238,2380.2439999999997,12,-7.44,6.16,0.34,25.875,-27.0625,20.0,-0.17555555555555555,0.14777777777777779,0.0033333333333333335,218.4375,-49.5625,-83.5,-64815104.0,92782592.0,-157450240.0,-185630720.0,0.01,-0.15,-0.37,-7.46,6.31,0.71
239,2388.452,8,-7.49,6.16,0.24,25.875,-27.0625,20.0,-0.18555555555555556,0.1622222222222222,0.0011111111111111111,218.375,-49.5625,-83.5625,-64602112.0,93028352.0,-157384704.0,-185647104.0,-0.02,-0.15,-0.46,-7.46,6.31,0.7
240,2397.258,8,-7.52,6.15,0.24,25.875,-27.0625,20.0,-0.17888888888888888,0.18555555555555556,0.0044444444444444444,218.25,-49.5625,-83.625,-64389120.0,93290496.0,-157319168.0,-185630720.0,-0.05,-0.16,-0.45,-7.47,6.31,0.7
241,2407.095,9,-7.47,6.08,0.32,25.875,-27.0625,20.0,-0.1622222222222222,0.20222222222222222,0.0044444444444444444,218.125,-49.625,-83.75,-64176128.0,93569024.0,-157270016.0,-185597952.0,0.0,-0.22,-0.37,-7.47,6.31,0.69
242,2417.4880000000003,10,-7.48,6.11,0.36,25.875,-27.0625,20.0,-0.14,0.21444444444444444,0.0011111111111111111,218.0,-49.625,-83.8125,-63946752.0,93847552.0,-157253632.0,-185565184.0,0.0,-0.19,-0.31,-7.47,6.3,0.67
243,2430.7780000000002,13,-7.51,6.09,0.31,26.1875,-28.1875,19.1875,-0.14,0.22,-0.005555555555555556,217.875,-49.6875,-83.9375,-63717376.0,94126080.0,-157220864.0,-185532416.0,-0.03,-0.21,-0.35,-7.48,6.3,0.66
244,2438.94,8,-7.51,6.07,0.23,26.1875,-28.1875,19.1875,-0.14444444444444443,0.22555555555555556,-0.011111111111111112,217.75,-49.6875,-84.0625,-63504384.0,94437376.0,-157188096.0,-185483264.0,-0.02,-0.22,-0.41,-7.48,6.3,0.65
245,2446.526,7,-7.57,6.05,0.18,26.1875,-28.1875,19.1875,-0.13555555555555557,0.22777777777777777,-0.008888888888888889,217.6875,-49.75,-84.1875,-63275008.0,94732288.0,-157171712.0,-185401344.0,-0.08,-0.24,-0.45,-7.48,6.3,0.64
246,2457.2630000000004,10,-7.58,6.06,0.2,26.1875,-28.1875,19.1875,-0.12777777777777777,0.23555555555555555,-0.005555555555555556,217.5625,-49.8125,-84.3125,-63062016.0,95043584.0,-157171712.0,-185319424.0,-0.09,-0.22,-0.41,-7.49,6.29,0.62
247,2468.014,10,-7.63,6.05,0.15,26.1875,-28.1875,19.1875,-0.1322222222222222,0.24555555555555555,0.0033333333333333335,217.4375,-49.8125,-84.4375,-62832640.0,95371264.0,-157171712.0,-185237504.0,-0.13,-0.23,-0.44,-7.49,6.29,0.6
248,2481.023,13,-7.7,6.07,0.06,24.6875,-28.25,20.75,-0.13333333333333333,0.25,0.005555555555555556,217.25,-49.875,-84.625,-62504960.0,95797248.0,-157122560.0,-185171968.0,-0.2,-0.21,-0.52,-7.5,6.28,0.58
249,2492.636,11,-7.71,6.01,0.0,24.6875,-28.25,20.75,-0.12222222222222222,0.25222222222222224,0.014444444444444444,217.1875,-49.9375,-84.8125,-62275584.0,96157696.0,-157155328.0,-185040896.0,-0.2,-0.26,-0.56,-7.5,6.28,0.56
250,2500.515,7,-7.74,5.96,-0.01,24.6875,-28.25,20.75,-0.10444444444444445,0.24666666666666667,0.006666666666666667,217.0625,-50.0,-85.0,-62078976.0,96534528.0,-157188096.0,-184877056.0,-0.22,-0.31,-0.56,-7.51,6.27,0.54
251,2508.652,8,-7.78,6.06,0.04,24.6875,-28.25,20.75,-0.08777777777777777,0.23666666666666666,-0.005555555555555556,217.0,-50.0625,-85.1875,-61882368.0,96878592.0,-157237248.0,-184713216.0,-0.26,-0.21,-0.47,-7.51,6.27,0.52
252,2517.659,9,-7.76,6.06,0.06,24.6875,-28.25,20.75,-0.0811111111111111,0.21222222222222223,-0.02,216.9375,-50.0625,-85.375,-61734912.0,97206272.0,-157253632.0,-184582144.0,-0.23,-0.2,-0.43,-7.52,6.26,0.5
253,2530.845,13,-7.77,6.02,0.07,25.5,-28.6875,22.75,-0.1,0.19333333333333333,-0.03,216.875,-50.125,-85.5,-61603840.0,97517568.0,-157253632.0,-184451072.0,-0.23,-0.23,-0.41,-7.53,6.26,0.48
254,2538.8480000000004,8,-7.79,6.0,-0.01,25.5,-28.6875,22.75,-0.11222222222222222,0.17333333333333334,-0.03333333333333333,216.875,-50.25,-85.625,-61472768.0,97828864.0,-157220864.0,-184352768.0,-0.25,-0.24,-0.49,-7.54,6.25,0.47
255,2546.714,7,-7.79,6.04,-0.1,25.5,-28.6875,22.75,-0.11666666666666667,0.15222222222222223,-0.03777777777777778,216.8125,-50.3125,-85.75,-61374464.0,98140160.0,-157204480.0,-184238080.0,-0.24,-0.19,-0.56,-7.54,6.24,0.45
256,2557.529,10,-7.77,6.04,-0.08,25.5,-28.6875,22.75,-0.1,0.13333333333333333,-0.03333333333333333,216.8125,-50.375,-85.875,-61276160.0,98418688.0,-157204480.0,-184123392.0,-0.22,-0.18,-0.52,-7.55,6.23,0.44
257,2567.7219999999998,10,-7.75,6.08,-0.1,25.5,-28.6875,22.75,-0.08888888888888889,0.11888888888888889,-0.027777777777777776,216.75,-50.4375,-86.0,-61194240.0,98680832.0,-157204480.0,-184025088.0,-0.19,-0.14,-0.53,-7.56,6.23,0.42
258,2580.886,13,-7.71,6.09,-0.1,24.375,-29.25,20.75,-0.09111111111111111,0.10222222222222223,-0.025555555555555557,216.5,-50.4375,-86.125,-60735488.0,99221504.0,-157007872.0,-184041472.0,-0.14,-0.12,-0.51,-7.56,6.22,0.41
259,2589.0840000000003,8,-7.66,6.11,-0.11,24.375,-29.25,20.75,-0.09888888888888889,0.08777777777777777,-0.027777777777777776,216.4375,-50.5,-86.25,-60653568.0,99434496.0,-156991488.0,-183975936.0,-0.09,-0.1,-0.52,-7.57,6.21,0.4
260,2597.152,8,-7.63,6.17,-0.17,24.375,-29.25,20.75,-0.09666666666666666,0.08,-0.035555555555555556,216.4375,-50.5625,-86.3125,-60571648.0,99631104.0,-156991488.0,-183894016.0,-0.06,-0.04,-0.56,-7.57,6.21,0.39
261,2607.434,10,-7.67,6.17,-0.17,24.375,-29.25,20.75,-0.09222222222222222,0.07111111111111111,-0.043333333333333335,216.375,-50.5625,-86.4375,-60489728.0,99827712.0,-156975104.0,-183812096.0,-0.09,-0.03,-0.56,-7.57,6.21,0.38
262,2618.14,10,-7.64,6.09,-0.09,24.375,-29.25,20.75,-0.09,0.07111111111111111,-0.052222222222222225,216.375,-50.625,-86.5,-60440576.0,100024320.0,-156958720.0,-183746560.0,-0.06,-0.11,-0.46,-7.58,6.2,0.37
263,2630.797,12,-7.58,6.1,-0.02,25.0625,-28.5625,21.5625,-0.08333333333333333,0.07333333333333333,-0.06222222222222222,216.375,-50.6875,-86.5625,-60375040.0,100220928.0,-156925952.0,-183697408.0,0.0,-0.09,-0.39,-7.58,6.19,0.36
264,2638.681,7,-7.58,6.18,-0.01,25.0625,-28.5625,21.5625,-0.07666666666666666,0.07,-0.07444444444444444,216.3125,-50.75,-86.625,-60325888.0,100401152.0,-156876800.0,-183648256.0,0.0,0.0,-0.38,-7.59,6.19,0.36
265,2647.468,8,-7.58,6.18,-0.03,25.0625,-28.5625,21.5625,-0.07777777777777778,0.06555555555555556,-0.08666666666666667,216.3125,-50.75,-86.6875,-60309504.0,100581376.0,-156827648.0,-183599104.0,0.01,0.0,-0.39,-7.6,6.18,0.35
266,2657.924,10,-7.52,6.01,0.02,25.0625,-28.5625,21.5625,-0.08333333333333333,0.058888888888888886,-0.09777777777777778,216.3125,-50.8125,-86.6875,-60309504.0,100761600.0,-156762112.0,-183549952.0,0.08,-0.15,-0.33,-7.6,6.17,0.35
267,2667.656,9,-7.51,5.99,0.06,25.0625,-28.5625,21.5625,-0.07444444444444444,0.04777777777777778,-0.1111111111111111,216.375,-50.875,-86.6875,-60325888.0,100925440.0,-156696576.0,-183517184.0,0.1,-0.17,-0.28,-7.61,6.16,0.35
268,2680.857,13,-7.5,6.01,0.08,24.0,-28.875,21.1875,-0.07666666666666666,0.03888888888888889,-0.13333333333333333,216.1875,-51.0,-86.6875,-60063744.0,101351424.0,-156434432.0,-183599104.0,0.11,-0.14,-0.26,-7.62,6.15,0.34
269,2689.049,8,-7.47,5.88,0.04,24.0,-28.875,21.1875,-0.09111111111111111,0.035555555555555556,-0.14777777777777779,216.25,-51.0625,-86.6875,-60129280.0,101548032.0,-156303360.0,-183566336.0,0.15,-0.25,-0.3,-7.63,6.14,0.34
270,2697.181,8,-7.44,5.84,0.03,24.0,-28.875,21.1875,-0.09,0.03888888888888889,-0.15888888888888889,216.25,-51.1875,-86.6875,-60178432.0,101744640.0,-156188672.0,-183533568.0,0.19,-0.28,-0.31,-7.64,6.13,0.34
271,2707.424,10,-7.46,5.82,0.03,24.0,-28.875,21.1875,-0.07111111111111111,0.04777777777777778,-0.16444444444444445,216.3125,-51.25,-86.75,-60260352.0,101957632.0,-156090368.0,-183484416.0,0.19,-0.3,-0.31,-7.65,6.12,0.34
272,2717.7690000000002,10,-7.44,5.81,0.02,24.0,-28.875,21.1875,-0.05333333333333334,0.05555555555555555,-0.1622222222222222,216.375,-51.375,-86.75,-60325888.0,102170624.0,-155992064.0,-183418880.0,0.22,-0.29,-0.31,-7.66,6.11,0.34
273,2731.128,13,-7.39,5.79,0.04,24.0,-27.75,20.375,-0.044444444444444446,0.07222222222222222,-0.15777777777777777,216.375,-51.4375,-86.8125,-60293120.0,102465536.0,-155860992.0,-183369728.0,0.27,-0.29,-0.28,-7.67,6.09,0.33
274,2739.406,8,-7.36,5.8,0.02,24.0,-27.75,20.375,-0.03888888888888889,0.08555555555555555,-0.14888888888888888,216.375,-51.5625,-86.875,-60325888.0,102694912.0,-155811840.0,-183287808.0,0.31,-0.27,-0.3,-7.68,6.08,0.32
275,2747.0249999999996,7,-7.39,5.75,0.06,24.0,-27.75,20.375,-0.035555555555555556,0.09444444444444444,-0.13,216.4375,-51.625,-86.9375,-60358656.0,102891520.0,-155762688.0,-183205888.0,0.29,-0.32,-0.25,-7.68,6.07,0.32
276,2757.5820000000003,10,-7.4,5.64,0.13,24.0,-27.75,20.375,-0.023333333333333334,0.10333333333333333,-0.1111111111111111,216.4375,-51.6875,-87.0,-60358656.0,103088128.0,-155729920.0,-183123968.0,0.29,-0.42,-0.17,-7.69,6.06,0.31
277,2768.315,10,-7.42,5.63,0.13,24.0,-27.75,20.375,-0.022222222222222223,0.09888888888888889,-0.09666666666666666,216.5,-51.75,-87.0625,-60358656.0,103268352.0,-155697152.0,-183042048.0,0.28,-0.42,-0.17,-7.7,6.06,0.3
278,2780.977,12,-7.46,5.66,0.07,24.375,-28.5625,20.75,-0.03,0.09333333333333334,-0.08333333333333333,216.3125,-51.8125,-87.125,-60129280.0,103645184.0,-155533312.0,-183058432.0,0.24,-0.38,-0.22,-7.7,6.05,0.29
279,2788.561,7,-7.48,5.64,0.03,24.375,-28.5625,20.75,-0.042222222222222223,0.08888888888888889,-0.07333333333333333,216.3125,-51.875,-87.1875,-60112896.0,103809024.0,-155484160.0,-182992896.0,0.23,-0.4,-0.25,-7.71,6.04,0.29
280,2797.797,9,-7.45,5.65,0.07,24.375,-28.5625,20.75,-0.04777777777777778,0.08,-0.058888888888888886,216.3125,-51.875,-87.25,-60080128.0,103956480.0,-155451392.0,-182960128.0,0.26,-0.38,-0.21,-7.71,6.04,0.28
281,2807.335,9,-7.46,5.71,0.07,24.375,-28.5625,20.75,-0.044444444444444446,0.06666666666666667,-0.04888888888888889,216.3125,-51.9375,-87.3125,-60063744.0,104087552.0,-155418624.0,-182927360.0,0.25,-0.32,-0.21,-7.72,6.03,0.28
282,2817.783,10,-7.44,5.73,0.07,24.375,-28.5625,20.75,-0.057777777777777775,0.043333333333333335,-0.034444444444444444,216.3125,-51.9375,-87.3125,-60030976.0,104185856.0,-155369472.0,-182910976.0,0.28,-0.3,-0.2,-7.72,6.03,0.28
283,2831.043,13,-7.47,5.66,0.11,26.5625,-27.375,21.1875,-0.06222222222222222,0.03,-0.022222222222222223,216.375,-52.0,-87.3125,-60178432.0,104120320.0,-155418624.0,-182861824.0,0.24,-0.36,-0.16,-7.72,6.03,0.28
284,2839.02,7,-7.46,5.7,0.11,26.5625,-27.375,21.1875,-0.056666666666666664,0.01,-0.0077777777777777776,216.375,-52.0,-87.25,-60145664.0,104153088.0,-155385856.0,-182894592.0,0.26,-0.32,-0.17,-7.72,6.02,0.28
285,2846.933,7,-7.42,5.7,0.12,26.5625,-27.375,21.1875,-0.05444444444444444,-0.0077777777777777776,-0.0077777777777777776,216.375,-52.0,-87.25,-60129280.0,104169472.0,-155336704.0,-182927360.0,0.3,-0.32,-0.16,-7.72,6.02,0.28
286,2857.4959999999996,10,-7.43,5.75,0.11,26.5625,-27.375,21.1875,-0.06111111111111111,-0.02,0.0,216.3125,-52.0,-87.25,-60112896.0,104185856.0,-155287552.0,-182960128.0,0.29,-0.27,-0.17,-7.72,6.02,0.28
287,2867.916,10,-7.43,5.76,0.1,26.5625,-27.375,21.1875,-0.06888888888888889,-0.024444444444444446,0.006666666666666667,216.3125,-52.0,-87.1875,-60096512.0,104185856.0,-155222016.0,-183025664.0,0.29,-0.26,-0.19,-7.72,6.02,0.29
