,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-7.81,-5.3,4.41,20.0625,29.5,-19.75,0.9877777777777778,-0.6233333333333333,-0.3711111111111111,72.375,-44.9375,48.375,185679872.0,-1458176.0,138199040.0,-135954432.0,-0.88,-0.12,-0.19,-6.93,-5.18,4.6
1,14.93,14,-7.54,-5.24,4.3,20.0625,29.5,-19.75,0.9977777777777778,-0.5688888888888889,-0.4111111111111111,72.75,-44.5625,47.75,185778176.0,-1212416.0,137052160.0,-136953856.0,-0.65,-0.07,-0.38,-6.88,-5.17,4.69
2,24.912,9,-7.57,-5.18,4.33,20.0625,29.5,-19.75,1.0355555555555556,-0.5166666666666667,-0.44333333333333336,73.1875,-44.1875,47.125,185827328.0,-917504.0,135905280.0,-138018816.0,-0.73,-0.03,-0.44,-6.84,-5.15,4.77
3,35.79,10,-7.69,-5.22,4.45,20.0625,29.5,-19.75,1.07,-0.46444444444444444,-0.4711111111111111,73.5625,-43.9375,46.5625,185794560.0,-507904.0,134938624.0,-139034624.0,-0.89,-0.09,-0.39,-6.8,-5.13,4.85
4,48.164,12,-7.92,-5.24,4.76,17.875,26.1875,-23.5625,1.0477777777777777,-0.4177777777777778,-0.4866666666666667,74.0,-43.625,46.0625,185696256.0,-65536.0,134021120.0,-140050432.0,-1.15,-0.13,-0.14,-6.77,-5.11,4.91
5,55.657,7,-8.14,-5.32,4.78,17.875,26.1875,-23.5625,0.9766666666666667,-0.38333333333333336,-0.5033333333333333,74.4375,-43.3125,45.5625,185614336.0,212992.0,133021696.0,-141099008.0,-1.41,-0.22,-0.2,-6.72,-5.09,4.98
6,65.247,9,-8.35,-5.39,4.81,17.875,26.1875,-23.5625,0.86,-0.3477777777777778,-0.5088888888888888,74.875,-42.9375,45.1875,185483264.0,425984.0,132136960.0,-142098432.0,-1.67,-0.3,-0.24,-6.68,-5.08,5.05
7,74.952,9,-8.42,-5.31,4.92,17.875,26.1875,-23.5625,0.7266666666666667,-0.30777777777777776,-0.5,75.25,-42.625,44.875,185335808.0,540672.0,131383296.0,-142999552.0,-1.77,-0.22,-0.18,-6.64,-5.08,5.1
8,84.93299999999999,9,-8.9,-5.25,5.12,17.875,26.1875,-23.5625,0.6144444444444445,-0.27,-0.4577777777777778,75.625,-42.375,44.5625,185188352.0,606208.0,130727936.0,-143785984.0,-2.28,-0.16,-0.03,-6.61,-5.08,5.15
9,96.591,11,-9.01,-5.16,5.29,16.75,25.5,-25.1875,0.5722222222222222,-0.23444444444444446,-0.4011111111111111,75.9375,-42.125,44.3125,185057280.0,704512.0,130121728.0,-144490496.0,-2.43,-0.07,0.09,-6.58,-5.08,5.19
10,104.209,7,-9.12,-5.18,5.51,16.75,25.5,-25.1875,0.62,-0.21333333333333335,-0.31555555555555553,76.1875,-41.9375,44.0,184975360.0,901120.0,129515520.0,-145145856.0,-2.56,-0.11,0.27,-6.55,-5.07,5.24
11,114.474,10,-9.42,-5.11,5.74,16.75,25.5,-25.1875,0.7155555555555555,-0.2088888888888889,-0.22111111111111112,76.4375,-41.75,43.625,184942592.0,1261568.0,128827392.0,-145784832.0,-2.89,-0.06,0.46,-6.53,-5.04,5.28
