,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-0.89,-2.8,9.41,-15.5625,9.6875,-42.375,-0.06888888888888889,-0.016666666666666666,0.07555555555555556,98.9375,-3.375,15.9375,172638208.0,-18055168.0,33619968.0,-201981952.0,-0.3,-0.1,0.0,-0.58,-2.69,9.41
1,16.437,16,-0.92,-2.75,9.31,-15.5625,9.6875,-42.375,-0.07111111111111111,-0.13111111111111112,0.13555555555555557,98.75,-3.375,16.0625,172883968.0,-18300928.0,33685504.0,-201736192.0,-0.34,-0.04,-0.08,-0.57,-2.71,9.4
2,29.822000000000003,13,-0.9,-2.72,9.27,-15.5625,9.6875,-42.375,-0.06111111111111111,-0.17888888888888888,0.1711111111111111,98.6875,-3.3125,16.0625,173080576.0,-18464768.0,33636352.0,-201572352.0,-0.32,0.0,-0.12,-0.57,-2.71,9.4
3,38.832,9,-0.86,-2.72,9.27,-15.5625,9.6875,-42.375,-0.06555555555555556,-0.20555555555555555,0.21444444444444444,98.5,-3.25,16.125,173309952.0,-18661376.0,33570816.0,-201359360.0,-0.3,0.0,-0.13,-0.56,-2.72,9.4
4,51.032000000000004,12,-0.92,-2.74,9.26,-15.25,10.0625,-43.25,-0.07888888888888888,-0.21777777777777776,0.25555555555555554,98.3125,-3.1875,16.125,173719552.0,-18890752.0,33521664.0,-200998912.0,-0.36,-0.01,-0.13,-0.55,-2.72,9.4
5,58.984,7,-1.04,-2.78,9.31,-15.25,10.0625,-43.25,-0.09555555555555556,-0.22111111111111112,0.29333333333333333,98.125,-3.125,16.1875,174030848.0,-19087360.0,33505280.0,-200704000.0,-0.5,-0.05,-0.08,-0.54,-2.73,9.4
6,67.78399999999999,8,-1.14,-2.8,9.4,-15.25,10.0625,-43.25,-0.10222222222222223,-0.21666666666666667,0.32222222222222224,97.9375,-3.125,16.25,174374912.0,-19267584.0,33521664.0,-200392704.0,-0.6,-0.06,0.0,-0.53,-2.74,9.39
7,78.356,10,-1.22,-2.78,9.43,-15.25,10.0625,-43.25,-0.12111111111111111,-0.22,0.34555555555555556,97.6875,-3.125,16.3125,174735360.0,-19431424.0,33570816.0,-200048640.0,-0.68,-0.03,0.03,-0.53,-2.75,9.39
8,87.497,9,-1.52,-2.82,9.38,-15.25,10.0625,-43.25,-0.16777777777777778,-0.21666666666666667,0.35777777777777775,97.5,-3.0625,16.375,175095808.0,-19726336.0,33570816.0,-199704576.0,-1.0,-0.05,-0.01,-0.52,-2.76,9.39
9,100.113,12,-1.6,-2.86,9.37,-16.0,9.25,-39.5,-0.22444444444444445,-0.1988888888888889,0.36444444444444446,97.1875,-3.0,16.5,175570944.0,-20054016.0,33652736.0,-199245824.0,-1.08,-0.08,-0.01,-0.52,-2.78,9.38
10,107.892,7,-1.72,-2.9,9.34,-16.0,9.25,-39.5,-0.26555555555555554,-0.18,0.36777777777777776,97.0,-3.0,16.625,175931392.0,-20398080.0,33783808.0,-198868992.0,-1.21,-0.09,-0.04,-0.51,-2.8,9.38
