,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-6.18,-5.67,6.22,39.5625,12.0,-8.1875,-0.2822222222222222,-0.15333333333333332,0.10555555555555556,264.5,-35.3125,46.1875,159662080.0,-125124608.0,-7110656.0,175669248.0,-0.5,0.1,0.69,-5.67,-5.77,5.53
1,13.637,13,-6.33,-5.56,6.25,39.5625,12.0,-8.1875,-0.36777777777777776,-0.15666666666666668,0.10111111111111111,264.3125,-35.3125,46.3125,159350784.0,-125272064.0,-7487488.0,175833088.0,-0.66,0.22,0.73,-5.67,-5.79,5.52
2,21.967,8,-6.48,-5.48,6.14,39.5625,12.0,-8.1875,-0.49333333333333335,-0.15222222222222223,0.09666666666666666,264.1875,-35.25,46.5625,158973952.0,-125517824.0,-7946240.0,175980544.0,-0.82,0.32,0.64,-5.66,-5.81,5.5
3,30.108,8,-6.6,-5.66,6.08,39.5625,12.0,-8.1875,-0.6433333333333333,-0.13444444444444445,0.09,263.9375,-35.25,46.8125,158498816.0,-125894656.0,-8536064.0,176095232.0,-0.94,0.17,0.6,-5.66,-5.84,5.47
4,41.391999999999996,11,-6.81,-5.67,6.1,39.5625,12.6875,-8.5625,-0.7977777777777778,-0.0811111111111111,0.03888888888888889,263.75,-35.25,47.25,157990912.0,-126435328.0,-9240576.0,176144384.0,-1.15,0.2,0.66,-5.66,-5.87,5.43
5,49.409,8,-6.88,-5.83,6.1,39.5625,12.6875,-8.5625,-0.7977777777777778,-0.0811111111111111,0.03888888888888889,263.5625,-35.25,47.625,157466624.0,-126959616.0,-9945088.0,176193536.0,-1.22,0.07,0.71,-5.66,-5.91,5.39
6,59.414,10,-6.91,-6.21,6.36,39.5625,12.6875,-8.5625,-0.7077777777777777,-0.06444444444444444,-0.0033333333333333335,263.375,-35.1875,48.0,157040640.0,-127434752.0,-10584064.0,176193536.0,-1.25,-0.25,1.0,-5.65,-5.95,5.35
7,73.242,13,-7.03,-6.39,6.51,39.5625,12.6875,-8.5625,-0.5177777777777778,-0.05444444444444444,-0.05444444444444444,263.3125,-35.1875,48.3125,156778496.0,-127778816.0,-11091968.0,176160768.0,-1.38,-0.41,1.18,-5.65,-5.98,5.32
8,86.845,13,-7.06,-6.59,6.83,39.5625,12.6875,-8.5625,-0.3333333333333333,-0.02666666666666667,-0.10777777777777778,263.3125,-35.125,48.5,156663808.0,-127991808.0,-11468800.0,176078848.0,-1.42,-0.58,1.52,-5.64,-6.0,5.31
9,94.663,7,-6.87,-7.05,7.05,36.1875,12.0,-6.875,-0.10777777777777778,0.1,-0.19333333333333333,263.375,-35.0625,48.625,156762112.0,-128139264.0,-11599872.0,175865856.0,-1.23,-1.02,1.75,-5.63,-6.02,5.3
