,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
0,0.0,0,-1.54,-3.74,8.69,-10.6875,23.5625,-41.375,0.12333333333333334,-0.11777777777777777,0.6555555555555556,64.3125,-7.875,19.375,223477760.0,-28000256.0,39714816.0,-140558336.0,-0.19,-0.52,-0.46,-1.34,-3.22,9.16
1,12.755,12,-1.59,-3.81,8.65,-10.6875,23.5625,-41.375,0.12111111111111111,-0.1322222222222222,0.6344444444444445,63.9375,-7.875,19.25,223936512.0,-27836416.0,39583744.0,-139886592.0,-0.24,-0.61,-0.51,-1.35,-3.2,9.16
2,21.353,8,-1.53,-3.8,8.63,-10.6875,23.5625,-41.375,0.10111111111111111,-0.15888888888888889,0.6055555555555555,63.625,-7.9375,19.125,224378880.0,-27721728.0,39419904.0,-139247616.0,-0.18,-0.61,-0.53,-1.35,-3.18,9.17
3,34.338,12,-1.59,-3.84,8.68,-12.1875,25.5,-41.0,0.06222222222222222,-0.18666666666666668,0.5766666666666667,62.9375,-7.9375,19.0625,225181696.0,-27787264.0,39190528.0,-137986048.0,-0.23,-0.66,-0.49,-1.35,-3.17,9.17
4,41.881,7,-1.56,-3.72,8.6,-12.1875,25.5,-41.0,0.0077777777777777776,-0.22111111111111112,0.55,62.625,-7.9375,19.0,225591296.0,-27820032.0,39026688.0,-137379840.0,-0.21,-0.56,-0.57,-1.35,-3.16,9.18
5,52.623999999999995,10,-1.56,-3.67,8.54,-12.1875,25.5,-41.0,-0.052222222222222225,-0.24222222222222223,0.5288888888888889,62.3125,-7.9375,19.0625,225935360.0,-28082176.0,39026688.0,-136740864.0,-0.2,-0.49,-0.63,-1.35,-3.17,9.17
6,62.113,9,-1.61,-3.69,8.53,-12.1875,25.5,-41.0,-0.11888888888888889,-0.2633333333333333,0.5222222222222223,62.0,-7.875,19.1875,226279424.0,-28393472.0,39059456.0,-136101888.0,-0.25,-0.49,-0.63,-1.35,-3.19,9.17
7,71.94200000000001,9,-1.7,-3.75,8.54,-12.1875,25.5,-41.0,-0.18444444444444444,-0.27555555555555555,0.5211111111111111,61.6875,-7.875,19.3125,226607104.0,-28786688.0,39124992.0,-135446528.0,-0.35,-0.53,-0.61,-1.35,-3.21,9.16
8,84.855,12,-1.93,-3.99,8.84,-11.75,25.5,-40.5625,-0.24333333333333335,-0.2866666666666667,0.5233333333333333,61.0625,-7.875,19.5,227278848.0,-29343744.0,39206912.0,-134184960.0,-0.58,-0.74,-0.31,-1.35,-3.24,9.15
9,92.204,7,-2.13,-4.15,9.09,-11.75,25.5,-40.5625,-0.32,-0.29888888888888887,0.5188888888888888,60.75,-7.8125,19.625,227622912.0,-29786112.0,39157760.0,-133513216.0,-0.78,-0.88,-0.05,-1.34,-3.26,9.14
10,100.463,8,-2.28,-4.14,9.14,-11.75,25.5,-40.5625,-0.38666666666666666,-0.30777777777777776,0.5166666666666667,60.4375,-7.75,19.8125,227950592.0,-30310400.0,39141376.0,-132841472.0,-0.95,-0.84,0.01,-1.33,-3.29,9.13
11,110.939,10,-2.49,-4.23,9.36,-11.75,25.5,-40.5625,-0.4588888888888889,-0.31666666666666665,0.5188888888888888,60.125,-7.6875,20.0,228261888.0,-30900224.0,39157760.0,-132153344.0,-1.17,-0.9,0.23,-1.32,-3.32,9.12
12,121.18299999999999,10,-2.65,-4.29,9.45,-11.75,25.5,-40.5625,-0.5177777777777778,-0.32,0.53,59.75,-7.625,20.25,228573184.0,-31571968.0,39223296.0,-131432448.0,-1.34,-0.93,0.33,-1.31,-3.36,9.11
13,134.21099999999998,13,-2.75,-4.25,9.45,-12.1875,25.0625,-38.875,-0.5388888888888889,-0.3233333333333333,0.5366666666666666,59.3125,-7.5625,20.5,229015552.0,-32292864.0,39256064.0,-130498560.0,-1.45,-0.84,0.35,-1.3,-3.4,9.1
14,141.86599999999999,7,-2.93,-4.28,9.33,-12.1875,25.0625,-38.875,-0.53,-0.3233333333333333,0.5377777777777778,59.0,-7.5,20.75,229326848.0,-32964608.0,39321600.0,-129761280.0,-1.64,-0.84,0.24,-1.28,-3.44,9.09
15,150.387,8,-3.07,-4.26,9.02,-12.1875,25.0625,-38.875,-0.5311111111111111,-0.31444444444444447,0.5355555555555556,58.625,-7.4375,21.0,229621760.0,-33636352.0,39387136.0,-129024000.0,-1.79,-0.77,-0.05,-1.28,-3.48,9.07
16,160.932,10,-3.02,-4.36,8.84,-12.1875,25.0625,-38.875,-0.5922222222222222,-0.2788888888888889,0.5255555555555556,58.3125,-7.4375,21.25,229900288.0,-34357248.0,39518208.0,-128286720.0,-1.74,-0.83,-0.21,-1.27,-3.53,9.06
17,171.073,10,-2.99,-4.46,8.7,-12.1875,25.0625,-38.875,-0.6744444444444444,-0.22777777777777777,0.5033333333333333,58.0,-7.4375,21.5625,230146048.0,-35143680.0,39763968.0,-127582208.0,-1.72,-0.87,-0.33,-1.27,-3.58,9.04
18,183.732,12,-3.16,-4.61,8.74,-13.6875,27.25,-38.0625,-0.7444444444444445,-0.17444444444444446,0.48,57.5625,-7.4375,21.9375,230457344.0,-36012032.0,40075264.0,-126664704.0,-1.89,-0.97,-0.26,-1.27,-3.64,9.01
19,191.505,7,-3.2,-4.61,8.68,-13.6875,27.25,-38.0625,-0.7988888888888889,-0.12777777777777777,0.46444444444444444,57.25,-7.4375,22.375,230621184.0,-36880384.0,40501248.0,-125976576.0,-1.92,-0.91,-0.3,-1.27,-3.7,8.99
20,201.245,9,-3.21,-4.67,8.64,-13.6875,27.25,-38.0625,-0.8466666666666667,-0.08666666666666667,0.45555555555555555,56.9375,-7.5,22.8125,230768640.0,-37765120.0,40992768.0,-125288448.0,-1.92,-0.9,-0.31,-1.28,-3.77,8.96
